,Name,User_name,Date,Content,Comments,Forward,Like,language,1,Restaurant
201,Danisa_Bevcic,@presencianova·2019年2月17日,2019-02-17,Hola! Amo RioLa playa de Joatinga es imperdible!! Restaurants en Leblon por la Diaz Ferreira hay muchos para elegir.Bares en el Baixo GaveaAstor bar en Ipanema es una buena opción Si haces playa en Ipanema te recomiendo el posto 10Boa viagem!!,1,,1,es,,Ipanema Restaurant 
202,Chemari Morales,@Chemari_Morales·2019年2月15日,2019-02-15,"Un San Valentín mas a tu lado! Cherie!. Este año uno muy especial con muchos cambios, por  mas a tu lado princesita @sandra_g_j #nocambiesnuncacherie #ipanemarestaurant #portixol… https://instagram.com/p/Bt4dBhcHiXU/?utm_source=ig_twitter_share&igshid=1anej2p9ukwyb…",,,,es,,Ipanema Restaurant 
203,Amy Pursey,@amypursey·2019年2月12日,2019-02-12,"I love you  @ Ipanema Restaurant, Punta Cana, DR https://instagram.com/p/BtycBOclvKtc9O64tNvMdc1Tj3TsXgNDODD_Ag0/?utm_source=ig_twitter_share&igshid=ywpguq6404ol…",,,,en,,Ipanema Restaurant 
204,Zambrana & Asociados,@RZSRobertzam1·2019年2月11日,2019-02-11,"Cenando con mi corazón , celebrando mi cumpleaños !!! — feeling loved at Ipanema Restaurant, Punta Cana, DR https://facebook.com/653707588/posts/10158174937512589/…",,,,es,,Ipanema Restaurant 
205,Coolairaustralia,@coolairaustrali·2019年2月11日,2019-02-11,Εγκατασταση θέρμανσης  SUPER SAVE Energy μοντελο all black θερμανσης στην IPANEMA Cafeteria στην Κοκινοτρημιθια: HOTELS - RESTAURANTS - CAFES HEATING OUTDOORS: SMART RADIANT HEATERS μοντελο για εντελως... https://facebook.com/coolairaustralia/videos/398666650906750/…,,,,und,,Ipanema Restaurant 
206,Pix-Ology,@PixOlogy·2019年2月6日,2019-02-06,You first eat with your eyes....what a beautifully tasty meal!! #brazilianfood #yumm #ipanemarestaurant #pixologyphotography #newyorkcity #culture #foodie #foodiesofinstagram http://bit.ly/2UEmmHW,,,2,en,,Ipanema Restaurant 
207,Shopping_Spirit News,@shopping_spirit·2019年2月5日,2019-02-05,Ipanema Restaurant é o melhor restaurante português de Nova Iorque https://shoppingspirit.pt/2019/02/05/ipanema-restaurant-e-o-melhor-restaurante-portugues-de-nova-iorque/…,,,,pt,,Ipanema Restaurant 
208,Coolairaustralia,@coolairaustrali·2019年2月3日,2019-02-03,Εγκατασταση SUPER HOT θέρμανσης  SUPER SAVE Energy μοντελο all black θερμανσης στο IPANEMA cafe στην κοκινοτρημιθια: HOTELS - RESTAURANTS - CAFES HEATING OUTDOORS: SMART RADIANT HEATERS μοντελο για εντελως... https://facebook.com/coolairaustralia/videos/2054053428227036/…,,,,und,,Ipanema Restaurant 
209,Latinos y Mas,@LatinosYMas·2019年1月29日,2019-01-29,"Hey HITS Horse Shows fans, everyone is a winner when you dine at Latinos y Mas Restaurant, Ipanema Brazilian Steakhouse and Craft Cuisine Ocala.  Join us to tempt your tastebuds at our family of restaurants featuring a world of flavors! https://facebook.com/LatinosyMas/posts/2159285964110159…",1,,,en,,Ipanema Restaurant 
210,Ipanema Steak House,@IpanemaSteak·2019年1月29日,2019-01-29,"Hey HITS Horse Shows fans, everyone is a winner when you dine at Ipanema Brazilian Steakhouse, Latinos y Mas Restaurant and Craft Cuisine Ocala.  Join us to tempt your tastebuds at our family of restaurants featuring a world of flavors! https://facebook.com/IpanemaSteakhouse/posts/1254870264667096…",,,,en,,Ipanema Restaurant 
211,Michael ,@ProfessorLevy·2019年1月21日,2019-01-21,When i waited tables in high school we used to put Girl From Ipanema on repeat until the owner of the restaurant would flip out and yell at us so i hope not,,,1,en,,Ipanema Restaurant 
212,Frenetic Peripatetic,@freneticperipat·2019年1月11日,2019-01-11,"The year 2019 is still young, but The Grill from Ipanema (@IpanemaSeattle) in #Seattle is the early favorite for best name of a #restaurant. http://seattlegrillfromipanema.com",1,,1,en,,Ipanema Restaurant 
213,Ket ૐ,@OnTheRoadToYou·2019年1月9日,2019-01-09,"Try hang gliding if you have time? Also, great restaurants in Ipanema.",1,,,en,,Ipanema Restaurant 
214,Ipanema Steak House,@IpanemaSteak·2019年1月1日,2019-01-01,"Ipanema Brazilian Steakhouse Most Asked Questions: What is Rodízio?Rodízio (pronounced [ʁoˈdʒiziu] in Brazil) is an all-you-can-eat style of restaurant service in Brazilian restaurants. In most areas of the world outside of Brazil, a rodízio restaurant... http://qoo.ly/ufb6c",,,,en,,Ipanema Restaurant 
215,RunningThruAirports,@runthruairports·2018年12月24日,2018-12-23,"It's not a fancy place but Garota de Ipanema is a great, classic restaurant.  We've been looking forward to this for a few days.  #garotadeipanema #picanha #riodejaneiro #brazil #foodandbeer #ipanema #firstmealinBrazil #holidaytravel #travelingfamily #travelinglawyers #chris…",,,,en,,Ipanema Restaurant 
216,Ipanema Adriano,@ipanema_adriano·2018年12月22日,2018-12-22,"Toxik: So, die Mehrheit hat entschieden, dass unsere HipHopde Weihnachtsfeier im Restaurant „Zum Schwein“ stattfindet.Rooz: Yani, da nur Schwein Gerichte das mas... Ich und Aria können dann nicht mitkommen diese.Toxik: ...und genau deswegen findet sie dort auch statt. *grins*",6,7,130,de,,Ipanema Restaurant 
217,Alex,@AlexWpgCa·2018年12月17日,2018-12-17,"Compensalo con una caipirinha o caipiroska al caer la tarde en el bar Garota de Ipanema en la esquina de la rua Vinicius de Moraes o una ruiva fria en el restaurant frente a la Lagoa Rodrigo das Freitas(Ipanema). Espero sigan todos abiertos.En alguna, dedicame el brindis,eh!!!",,,,es,,Ipanema Restaurant 
218,kristalshank,@kristalshank·2018年12月13日,2018-12-13,eating dinner with great friends at Ipanema Restaurant https://facebook.com/503896523/posts/10155955234906524/…,,,,en,,Ipanema Restaurant 
219,Cynthia Amin Hall,@colesvilletrav·2018年12月11日,2018-12-11,"Going to miss my mimosas and big breakfast!  Back to the green smoothies!  #travelwithcindy #colesvilletravel #hardrockpuntacana @ Ipanema Restaurant, Punta Cana, DR https://instagram.com/p/BrP4ExDhDyc/?utm_source=ig_twitter_share&igshid=1d3z5x4nogkzv…",,,1,en,,Ipanema Restaurant 
220,JJ Bell,@joshbellomo·2018年12月9日,2018-12-09,"Another successful outing to a new restaurant today. Finally made it to the Brazilian restaurant, The Grill from Ipanema today. Great food, fantastic drinks, lovely management. And as usual, because we love to talk to everyone at the bar. Got comped.",,,1,en,,Ipanema Restaurant 
221,Isabelle Coelho-Marques,@IsabelleinNYC·2018年12月9日,2018-12-09,What an awesome night! @ Ipanema Restaurant https://instagram.com/p/BrKEkqyhtowrD-ua2ZdPbgu7ZPmPPthX5soUE40/?utm_source=ig_twitter_share&igshid=1otwkgxhnp0na…,,,1,en,,Ipanema Restaurant 
222,New York Portuguese American Leadership Conference,@NYPortuguese·2018年12月7日,2018-12-07,"THINGS TO DO THIS WEEKEND in the NEW YORK PORTUGUESE COMMUNITY ||.• Sat., Dec 8 | NYPALC Xmas Party 2018 - Ipanema Restaurant, NYC.• Sat., Dec 8 | Hudson Valley PACC – Christmas… https://instagram.com/p/BrFxfvRD4OS/?utm_source=ig_twitter_share&igshid=5lv041k54wt1…",,,1,en,,Ipanema Restaurant 
223,Dave Segal,@editaurus·2018年12月2日,2018-12-02,"Is there a better-named Seattle restaurant than The Grill From Ipanema? (I've never eaten there, mind you, but holy shit, what a name.)",,,8,en,,Ipanema Restaurant 
224,Freddie H,@IsVatIs·2018年11月23日,2018-11-23,"@Montejp231 , this year didn't want to deal w a 25lb bird and we like to do homemade stuffing,gravy and the rest. We went to my fave Portuguese/Brazilian restaurant. Ipanema on W46ths st. Da usual great eats",1,1,1,en,,Ipanema Restaurant 
225,Juanibel,@kfrgdzCarolina·2018年11月15日,2018-11-15,"Wey que fregón, olvide mi cel en un restaurant y el mesero me lo llevo al estacionamiento del establecimiento. Por cierto riquísima comida, restauran Ipanema!",1,,2,es,,Ipanema Restaurant 
226,Ipanema Adriano,@ipanema_adriano·2018年11月15日,2018-11-15,"Fler: Dikka eine 100€ Rechnung im Restaurant teilt man nicht. Das bezahlt einer. Kennste diese Omis, die das Kleingeld suchen? Pffff... voll peinlichRooz: Yani, wallah Alman diese. HahaF: Ja, eben. Rechnung ist bei 94€. Also Dikka, dann zahl mal. Heute bist du dran.R: ...",3,12,183,de,,Ipanema Restaurant 
227,Brooklynbia MS RD CDN,@biancacpassos·2018年11月14日,2018-11-14,"happened to catch dad in NYC among his many travels, just a few days after his bday - happy birthday Val!  @ Ipanema Restaurant https://instagram.com/p/BqKOToXBytL-Kgc5pUth4-2AF4St9Z24NkIURc0/?utm_source=ig_twitter_share&igshid=1y06b8j36iw60…",1,,,en,,Ipanema Restaurant 
228,MiamiVetFoundation,@MiamiVetFdn·2018年10月24日,2018-10-24,"The ""Beagle"" big boy sponsors for @MiaVetFoundDog Dude RanchDog From IpanemaRed Door ConstructionSouth Florida Veterinary Medical AssociationZoetisCoral Gables Animal HospitalCrossroads Animal HospitalWalt Grace Vintage Cars & GuitarsFava Restaurant, WynwoodTD Bank",,,,en,,Ipanema Restaurant 
229,Shane Worth @tatzanx@universeodon.com,@tatzanx·2018年10月15日,2018-10-15,PoPville » The Grill from Ipanema: “We have two lots of restaurant space in that building and we have decided to lease/sell one.”,,,,en,,Ipanema Restaurant 
230,Frank,@FrankKlarname·2018年10月15日,2018-10-15,"make sure to pay the brazilian restaurant ipanema (in the harbour city) a visit, it's excellent",,,,en,,Ipanema Restaurant 
231,Pisciano fora d'água.,@renagomes82·2018年10月13日,2018-10-13,An amazing saturday at Banana Jack restaurant in Ipanema restaurant.,,,,en,,Ipanema Restaurant 
232,WaldoWhere's,@srw289·2018年10月12日,2018-10-12,I checked in at Ipanema Restaurant on #Yelp https://yelp.com/biz/ipanema-restaurant-new-york?pt=check_in&ref=twitter&utm_campaign=CheckIn&utm_medium=twitter&utm_source=ishare&v=4b…,,,,en,,Ipanema Restaurant 
233,Publications,@EledaOrg·2018年10月6日,2018-10-06,"Ipanema Restaurant on #Yelp: The feijoada was decent. Not Brazil, but not bad. I enjoyed it. The psi de queijo was … https://yelp.com/biz/ipanema-restaurant-new-york?hrid=UmEnRXkLrD7Ckqw7zzhbNQ&pt=review&ref=twitter&utm_campaign=Review&utm_medium=twitter&utm_source=ishare&v=3…",,,,en,,Ipanema Restaurant 
234,OpenJaw,@openjawnetwork·2018年10月6日,2018-10-06,Delicious and beautifully presented poached pear for dessert after an Italian themed dinner at Ipanema Restaurant aboard msccruisesofficial #mscseaside #cruisedining #caribbean #travel https://instagram.com/p/Bofm-AIB4S-/?utm_source=ig_twitter_share&igshid=1i6kcvzo0gw58…,,,1,en,,Ipanema Restaurant 
235,raymond luxury yacht,@whitneyrainey·2018年10月2日,2018-10-02,"This morning I woke up in a panic bc I guess I dreamt that karaoke was last night, but I forgot to close the restaurant. I almost called Ipanema to apologize, but then realized that I didn’t even work last night!",,,3,en,,Ipanema Restaurant 
236,Kommunikation_schwer,@Kommunikation80·2018年9月29日,2018-09-29,"Ipanema und andere Alk-freie Cocktails. vietnamesische Restaurants sind auch eine sehr gute Quelle, Lemon Soda (frische Zitrone mit Soda).",1,,2,de,,Ipanema Restaurant 
237,Animekek Pfirsich,@1Pfirsich·2018年9月19日,2018-09-19,Sein Beruf ist die Reste von fast food Restaurants zu fressen,,,,de,,Ipanema Restaurant 
238,RVA Creates,@rvacreates·2018年9月18日,2018-09-18,"Home to one of Richmond's first vegetarian and vegan restaurants, Ipanema Cafe celebrates its 20th year!",,,,en,,Ipanema Restaurant 
239,Port Douro,@WinePortDouro·2018年9月15日,2018-09-15,"September dinner of the #riowinelovers friends, at Bazzar Restaurant, #bazzaripanema , Ipanema, Rio de Janeiro. Another great success. #hadiasassimnorj #hadiasassimemipanema @ Bazzar https://instagram.com/p/Bnvjem_h0X9/?utm_source=ig_twitter_share&igshid=1vstw40kmwubq…",,1,1,en,,Ipanema Restaurant 
240,Ipanema Adriano,@ipanema_adriano·2018年9月12日,2018-09-12,"Kanak: Bruder diese Restaurant Halal, hier gibs kein Jacky Cola oder Wodka Red Bull zum Essen.Ufo:",,3,40,de,,Ipanema Restaurant 
241,Traveler Ni,@travelerni·2018年9月10日,2018-09-10,"I liked a @YouTube video http://youtu.be/z6Ai9sE-Pns?a Ipanema Brazilian BBQ Restaurant in Sapporo, Japan",,,,en,,Ipanema Restaurant 
242,Orville Xavier Davis,@od_realtalkx·2018年9月8日,2018-09-08,When #woke minds link. It was so great spending time with you @estaripowers! Next time we're coming to #Cali!#metaphysical #spiritualawakening #nyc @ Ipanema Restaurant https://instagram.com/p/BndAwQqhyqj/?utm_source=ig_twitter_share&igshid=b7gy8fxcj8w3…,,,,en,,Ipanema Restaurant 
243,Ipanema Adriano,@ipanema_adriano·2018年9月4日,2018-09-04,Ich stelle mir vor wie auf einmal die italienische Klischee Restaurant Mukke auf volle Pulle gedreht wird.,1,,7,de,,Ipanema Restaurant 
244,Duane Cunin,@DJDOUBLE12·2018年9月2日,2018-09-02,"More Vibes outside Ipanema Restaurant in Manhattan for Brazilian Day NYC 2018 today! @ New York, New York https://instagram.com/p/BnOwkoWnQn1/?utm_source=ig_twitter_share&igshid=1t8j5wevc6nao…",,,,en,,Ipanema Restaurant 
245,Duane Cunin,@DJDOUBLE12·2018年9月2日,2018-09-02,"Vibes outside Ipanema Restaurant in Manhattan for Brazilian Day NYC 2018 today! @ New York, New York https://instagram.com/p/BnOvtKzHP8Z/?utm_source=ig_twitter_share&igshid=1bqzo8yta20do…",,,,en,,Ipanema Restaurant 
246,Carmen GuzmanLombert,@Xsanthemum·2018年8月25日,2018-08-25,Just posted a photo @ Ipanema Restaurant https://instagram.com/p/Bm4eHZxlzjr/?utm_source=ig_twitter_share&igshid=wa1x13e517u8…,,,,en,,Ipanema Restaurant 
247,Bhey,@heyitsbheyyy·2018年8月21日,2018-08-21,Ipanema Restaurant on #Yelp: Picanha https://yelp.com/biz_photos/ipanema-restaurant-new-york?pt=biz_photo&ref=twitter&select=7dKvwW026HDPGAz1y3_msg…,,,,pt,,Ipanema Restaurant 
248,Bhey,@heyitsbheyyy·2018年8月21日,2018-08-21,Ipanema Restaurant on #Yelp: Paelha https://yelp.com/biz_photos/ipanema-restaurant-new-york?pt=biz_photo&ref=twitter&select=djg5XvPVADxoVTs-R8U6hw…,,,,pt,,Ipanema Restaurant 
249,Roberto Rodrigues,@rrvinhos·2018年8月20日,2018-08-20,Mercearia da Praça: almoço correto e saboroso.#rrvinhos #wine #food #restaurants #restaurante #riodejaneiro #ipanema #merceariadapraça em Mercearia da Praça https://instagram.com/p/Bms8JEuBDR-/?utm_source=ig_twitter_share&igshid=ernjosxrvt27…,1,,,pt,,Ipanema Restaurant 
250,Tyler Ross,@TylerRoss79·2018年8月19日,2018-08-18,"I'm at Ipanema Restaurant in New York, NY https://swarmapp.com/c/cArP6tsoOeO",,,,en,,Ipanema Restaurant 
251,Jessica ,@poisenedyouth·2018年8月11日,2018-08-11,"Unseren Nachbarn gehören zwei brasilianische Restaurant und da waren wir heute essen, gab einmal Ipanema und Gebratene Ananas aufs Haus was für ein Leben",,,,de,,Ipanema Restaurant 
252,Ipanema Steak House,@IpanemaSteak·2018年8月11日,2018-08-11,"Our family of restaurants Craft Cuisine, Latinos y Mas Restaurant and Ipanema Brazilian Steakhouse are proud founding partners of Feed The Need of Marion County.  Visit http://feedtheneedmarioncounty.com for more information on how you can get involved!! http://ow.ly/z5g050ickZm",,,,en,,Ipanema Restaurant 
253,Ipanema Steak House,@IpanemaSteak·2018年8月11日,2018-08-11,"Our family of restaurants Craft Cuisine, Latinos y Mas Restaurant and Ipanema Brazilian Steakhouse are proud founding partners of Feed The Need of Marion County.  Visit http://feedtheneedmarioncounty.com for more information on how you can get involved!! https://facebook.com/story.php?story_fbid=1135007553320035&id=111129812374486…",,,,en,,Ipanema Restaurant 
254,Ipanema Steak House,@IpanemaSteak·2018年8月11日,2018-08-11,"Our family of restaurants Craft Cuisine, Latinos y Mas Restaurant and Ipanema Brazilian Steakhouse are proud founding partners of Feed The Need of Marion County.  Visit http://feedtheneedmarioncounty.com for more information on how you can get involved!! https://facebook.com/story.php?story_fbid=1135007309986726&id=111129812374486…",,,,en,,Ipanema Restaurant 
255,Latinos y Mas,@LatinosYMas·2018年8月11日,2018-08-11,"Our family of restaurants Craft Cuisine, Latinos y Mas Restaurant and Ipanema Brazilian Steakhouse are proud founding partners of Feed The Need of Marion County.  Visit http://feedtheneedmarioncounty.com for more information on how you can get involved!! http://wcjb.com/content/news/Forest-High-School-room-where-shooting-took-place-transformed-into-refuge-490585801.html…",,,,en,,Ipanema Restaurant 
256,Latinos y Mas,@LatinosYMas·2018年8月11日,2018-08-11,"Our family of restaurants Craft Cuisine, Latinos y Mas Restaurant and Ipanema Brazilian Steakhouse are proud founding partners of Feed The Need of Marion County.  Visit http://feedtheneedmarioncounty.com for more information on how you can get involved!! https://facebook.com/story.php?story_fbid=1917943531577738&id=118205571551552…",,,,en,,Ipanema Restaurant 
257,Latinos y Mas,@LatinosYMas·2018年8月11日,2018-08-11,"Our family of restaurants Craft Cuisine, Latinos y Mas Restaurant and Ipanema Brazilian Steakhouse are proud founding partners of Feed The Need of Marion County.  Visit http://feedtheneedmarioncounty.com for more information on how you can get involved!! https://facebook.com/story.php?story_fbid=1917943041577787&id=118205571551552…",,,,en,,Ipanema Restaurant 
258,New York Times World,@nytimesworld·2018年8月10日,2018-08-10,"As Brazil's murder rate soars, its residents take precautions. Tanks and soldiers are a common site along Ipanema Beach. In the bohemian Lapa neighborhood, bars and restaurants clear out early. https://nyti.ms/2KIwNF6",,14,6,en,,Ipanema Restaurant 
259,Austin Bush,@austinbushphoto·2018年8月8日,2018-08-08,"Vatapá, Brazilian seafood stew w coconut milk and palm oil.  #counterlife @ Ipanema Restaurant https://instagram.com/p/BmOiG8dhucN/?utm_source=ig_twitter_share&igshid=18iosf9eoamw6…",,,,ro,,Ipanema Restaurant 
260,TripTravel Tours,@TripTravelTrs·2018年8月8日,2018-08-08,All-You-Can-Eat Churrascaria Carretao Ipanema BBQ Restaurant in Rio de JaneiroFrom USD: 120.00Book now: https://partner.viator.com/en/67091/tours/Rio-de-Janeiro/All-You-Can-Eat-Churrascaria-Carretao-Ipanema-BBQ-Restaurant-in-Rio-de-Janeiro/d712-68768P165…#Rio_de_Janeiro #Brazil,,,,en,,Ipanema Restaurant 
261,Teri McMinn,@venicegal·2018年8月7日,2018-08-07,"""Helo Pinheiro, who inspired the writers of the song 'Girl from Ipanema', poses in her beachwear shop the Garota de Ipanema (Girl from Ipanema 1964) located next to the bar and restaurant of the same... https://facebook.com/PamTheOriginalChainsawGal/posts/1365451783588472…",,,2,en,,Ipanema Restaurant 
262,Sarah Merker,@sarah_clelland·2018年8月1日,2018-08-01,"It's got the Copacabana, it's got Ipanema, and now Rio de Janeiro has got Simphony Cloud POS from @OracleFoodBev running in its airport restaurants - read all about it: http://ora.cl/yd66e",1,1,2,en,,Ipanema Restaurant 
263,Wander - Travel Good,@thinkwander·2018年7月26日,2018-07-26,"What a view  Located on Ipanema's beachfront surrounded by exclusive shops, gourmet restaurants, and the perfect nightspots we love Caesar Park Ipanema in the gorgeous #Rio Book your stay with http://wander.io to #giveback as you #travel! #hoteldeals",,1,1,en,,Ipanema Restaurant 
264,Seb Blair,@sebblair·2018年7月18日,2018-07-17,Ok... but PLEASE make sure you go around the corner from Champions and eat at Ipanema before you drink too many gamma rays (). amazing Brazilian restaurant in same complex.,,,1,en,,Ipanema Restaurant 
265,Deborah Zinger,@DeborahZinger·2018年7月16日,2018-07-16,"Thanks, David. WTF happened to @ggreenwald ?  When living in Ipanema (expat community pretty small), always thought I’d run into hm  at a restaurant, and quiz him what switched in his brain. Used to be a good guy.",,,,en,,Ipanema Restaurant 
266,Lisa Degala Sasamura,@lisadegala·2018年7月15日,2018-07-15,"Ipanema Restaurant on #Yelp: My New York trip is just a distant memory, I can say one of my many fondest memory is … https://yelp.com/biz/ipanema-restaurant-new-york?hrid=VtYjrdfF_Bu6TbTYoCONhA&pt=review&ref=twitter&utm_campaign=Review&utm_medium=twitter&utm_source=ishare&v=3…",,,,en,,Ipanema Restaurant 
267,Rhondi Shigemura,@FoodTechSolns·2018年7月4日,2018-07-04,Dinner with friends (@ Ipanema Restaurant) on #Yelp https://yelp.com/biz/ipanema-restaurant-new-york?pt=check_in&ref=twitter&utm_campaign=CheckIn&utm_medium=twitter&utm_source=ishare&v=4b…,,,,en,,Ipanema Restaurant 
268,Mark Hetherington,@Metherington82·2018年7月2日,2018-07-01,"In a restaurant called ""The Grill from Ipanema"" - I need to find the founder and explain how happy that name makes me #FrankSinatra #thesimplethings",,,4,en,,Ipanema Restaurant 
269,al,@al_cardiff1·2018年6月27日,2018-06-27,"ipanema beach is lovely mate, nice bars and restaurants in the night to just behind it",,,2,en,,Ipanema Restaurant 
270,Heydi Abreu,@avipita15·2018年6月26日,2018-06-25,Yuca Frita & Picanha with Heydi Abreu/Sebastian — eating dinner at Ipanema Restaurant https://facebook.com/513836476/posts/10156518862021477/…,,,,en,,Ipanema Restaurant 
271,Lupe Esparza,@broncolupe·2018年6月13日,2018-06-13,Mis chefs queridos de Ipanema restaurant mil gracias por el detalle abrazos y bendiciones,7,7,122,es,,Ipanema Restaurant 
272,LUXURY GROUP,@luxurygroup·2018年5月27日,2018-05-27,"Sofitel Rio de Janeiro Ipanema in Rio de Janeiro, Brazil. Facing the ocean on Ipanema beach with haute cuisine restaurant, spa and rooftop pool and bar. #brazil #riodejaneiro #brasil #riodejaneirohotels http://LuxuryGroup.com",,,,en,,Ipanema Restaurant 
273,Rondo Fernandez,@MojoGrill·2018年5月21日,2018-05-21,"Thank you so much to the Feed The Need of Marion County restaurants for everything you do. We love doing life with you.  Yall please support PASTA FAIRE @Francesco, Ipanema Brazilian Steakhouse Latinos... https://facebook.com/rondo.fernandezmojogrill/posts/10204470457238583…",,,1,en,,Ipanema Restaurant 
274,TravelToe,@TravelToe·2018年5月14日,2018-05-14,New #Tour in #RiodeJaneiro #FoodTours http://traveltoe.com/product_info.php/products_id/130071… All-You-Can-Eat Churrascaria Carretao Ipanema BBQ Restaurant in Rio de Janeiro,,,,en,,Ipanema Restaurant 
275,Tanja,@T__twitt·2018年4月25日,2018-04-25,"René Burri: -Garden restaurant near Teheran, Iran.-La gamelle des travailleurs,1961-Ipanema Beach, Rio de Janeiro, Brazil, 1958",,1,3,es,,Ipanema Restaurant 
276,yaz fernandez Tea,@yaznaf·2018年4月22日,2018-04-22,Super . Anda al bar restaurant Garota  de Ipanema (de la cancion)  es super tradicional . sol y caipirinha,,,3,ca,,Ipanema Restaurant 
277,Bruno Boni de Oliveira,@brunoboni·2018年4月1日,2018-04-01,"Brazilian tanager (Ramphocelus bresilius) reported eating picanha and pastelzinho, drinking chopp, at Ipanema Restaurant, Little Brazil St - 43W 46th St, New York, NY.  https://twitter.com/brunoboni/status/980501573343301632/photo/1?utm_source=fb&utm_medium=fb&utm_campaign=brunoboni&utm_content=980501573343301632…",,,,en,,Ipanema Restaurant 
278,Bruno Boni de Oliveira,@brunoboni·2018年4月1日,2018-04-01,"Brazilian tanager (Ramphocelus bresilius) reported eating picanha and pastelzinho, drinking chopp, at Ipanema Restaurant, Little Brazil St - 43W 46th St, New York, NY.",1,2,10,en,,Ipanema Restaurant 
279,leonor pagtakhan so,@leonorelen1·2018年3月18日,2018-03-18,eating dinner at Ipanema Restaurant https://fb.me/Qsc6VNrv,,,,en,,Ipanema Restaurant 
280,Zachary Golembiewski,@Z_Evan_G·2018年3月13日,2018-03-13,Obligatory #dubjay pose @ Ipanema Restaurant https://instagram.com/p/BgPy3w-AvvqLOd33uG26hdwTBmEyCqGradf-Qo0/…,1,,,und,,Ipanema Restaurant 
281,La Ticher ,@la__ticher·2018年3月10日,2018-03-10,"Que rico!! Si vas a Rio, pasa a comer a un restaurant de Ipanema que se llama Rayz. te pides unas Bolinhos de Feijoada de aperitivo y un plato de Escondidinho. Te morís lo rico que son!!",,,2,es,,Ipanema Restaurant 
282,#DeniseNgai [魏穎妍] ,@thisgunforhire·2018年3月10日,2018-03-09,"I'm at Ipanema Restaurant in New York, NY https://swarmapp.com/c/6fLBVUGB0NN",,,,en,,Ipanema Restaurant 
283,TENNISMEDIA,@luciahoff·2018年3月2日,2018-03-02,"IW without Rafa is pretty tough for fans..It's like a Mexican restaurant not serving guacamole, or McDonald's running out of catchup, or rainy days in Ipanema...",3,,10,en,,Ipanema Restaurant 
284,jéssica.,@jessicaamilan·2018年2月18日,2018-02-18,Almoço brasileiro pra matar a saudade da comida e das meninas  @ Ipanema Restaurant https://instagram.com/p/BfWbGpuHUi0/,,,,pt,,Ipanema Restaurant 
285,Flavia Young,@luxelayerscom·2018年2月6日,2018-02-06,Tropical lunch spot. #rio #restaurants #lunch #ipanema #summer2018 #travelgram @ Praia de… https://instagram.com/p/Be3JiqtBUAh/,,,,en,,Ipanema Restaurant 
286,Let's Fly Away,@letsflyawaybr·2018年1月30日,2018-01-30,"Publicamos no blog sobre o novo restaurante grego do Rio, o Oia. Fica em Ipanema e a comida é ótima. Aqui uma deliciosa lula empanada. Para mais veja lá no blog: http://letsflyaway.com.br......We published on the blog about the new Greek restaurant in… http://ift.tt/2DPCd2q",,,1,pt,,Ipanema Restaurant 
287,𝑲𝒐𝒔𝒎𝒐,@Kosmo100·2018年1月30日,2018-01-30,South America - 6 - Brazil - Rio de Janeiro #Alfaia #Cablecars #ChristtheRedeemerstatue #Copacabana #CorcovadoCograilway #Ipanema #PortoBayHotel #restaurants #Sugarloafmountain http://travelswmw.whitnet.uk/2017/12/09/south-america-6-brazil-rio-de-janeiro/…,,,1,pt,,Ipanema Restaurant 
288,Let's Fly Away,@letsflyawaybr·2018年1月29日,2018-01-29,"Novo post no ar! Publicamos sobre o Oia, restaurante grego no Rio de Janeiro. Localizado em Ipanema, na Praça Nossa Senhora da Paz, tem uma decoração moderna e comida deliciosa............New post on air! We published about Oia, greek restaurant in Rio… http://ift.tt/2FrmX8o",,,2,pt,,Ipanema Restaurant 
289,Stephanie Porter,@skporter·2018年1月28日,2018-01-28,"@G_Porter70 getting his beef  on at the Ipanema Brazilian restaurant at Hard Rock Resort, Puerto Vallarta - thanks for the pictures @luketurner81",,,1,en,,Ipanema Restaurant 
290,New York Portuguese American Leadership Conference,@NYPortuguese·2017年12月10日,2017-12-10,TODAY!@NYPortuguese celebrate the Holiday Season at Ipanema Restaurant in NYC .  Join us at 5pm!,,,1,en,,Ipanema Restaurant 
291,USCG Teacher,@USCGBoatswain·2017年12月2日,2017-12-01,I checked in at Ipanema Restaurant #Yelp #Yelfie https://yelp.com/biz/ipanema-restaurant-new-york?pt=check_in&ref=twitter&utm_campaign=CheckIn&utm_content=moment_checkin&utm_medium=twitter&utm_source=ashare&v=4b…,,,,en,,Ipanema Restaurant 
292,Crocieristi.it,@Crocieristi·2017年11月30日,2017-11-30,#IPanema #restaurant on  #MSCSeaside @MSCCruisesUSA @MSC_Crociere  #Trieste #porto#delicious #deliciousfood,,2,4,und,,Ipanema Restaurant 
293,Alyshia Bartlett,@Alyshiajay·2017年11月30日,2017-11-30,"In the main dining restaurants, Seashore & Ipanema all Vegetarian dishes will be Vegan #MSCSeaside",2,1,5,en,,Ipanema Restaurant 
294,Kareba Viatges,@KarebaViatges·2017年11月23日,2017-11-23,"¡¡No et pots perdre el pròxim bombazo a #Kareba!!No podem explicar massa cosa encara, però aquí us deixem un bon entrant per als més curiosos <3Felicitats a Ipanema Films i Tere Afán pel seu magnífic treball, i gràcies al restaurant MasDeCanRiera per les seves instal·lacions <3",,,1,ca,,Ipanema Restaurant 
