,opinions
197,"NYC Has so many great Italian Restaurants. So when I was introduced to this one I went with no expectations. In upper Greenwich Village the location is ideal for me to walk. I had the good fortune of going here with two regulars and the service was great! The food is served hot and is fresh cooked. I believe all the dishes we had were made from scratch which gave me a greater appreciation of the taste. Even though ""Little Italy,"" is not far from my home too. I would and will frequent this Great Rest. Have the meal of your life!"
198,"Fairly wide menu with daily specials. Tables packed closely together. I thought service was going to be rushed as the first course was brought very quickly but it turned out ok. Food good but not thing special. Portions were very large, I would have been happy with about half the size. One small criticism, a cold first course was served on a warm plate."
199,"We had dinner there with a group of friends a couple weeks ago. The flat bread with prosciutto was great! There were mixed reviews about the dishes ordered for the main entree. I ordered the penne pasta with eggplant which had a pretty good sauce. Overall, I think it was good and the atmosphere was cozy!"
200,Near the Jade-(fabulous boutique hotel by the way) so super convenient as we were tired from the flight and frenetic site seeing. Had read about da Andrea in New Zealand and we wanted an authentic Italian meal and experience. The service was quick and professional. Felt a little rushed and it was certainly very busy. We had the hangar steal with Cabernet reduction-excellent and reasonable- and a pesto and prawn pasta- Also very reasonable but a huge portion and just average. Nothing you couldn't do yourself. The bread was just divine and plentiful as well as the red wine- just a carafe of house but was just right and also a great price. Lovely atmosphere with loads of locals out on Tuesday night. Yes very noisy but everyone enjoyinghemselves. All in all a good first taste of NYC that felt authentic and non touristy.
201,"We came here for dinner, since it was near our hotel (we were tired) and served Italian food (ok with all) and it was very good. We split a beef carpaccio, which came with arugula, hearts of palm and parmesan cheese ($10.50). It was good, and a light starter, perfect for the summer. Bread, fresh foccacia, was served- yummy. Since the pasta is made daily (hard to pass up) my husband and stepdaughter ordered pasta dishes. I ordered a special with fish, sauteed spinach, clams and baby shrimp. Our waitress, who seemed to be Italian and was helpful, recommended it. It was $25, but very good. The fish was cooked perfectly, the clams plump and juicy and the sauce it came in very tasty. My husband got the squid ink taglionlini with fresh clams, cherry tomatoes and wine ($14.50) and he enjoyed it. My stepdaughter got gnocchi with gorgonzola and arugula ($13) which was delicious- light potato pasta nuggets served in a creamy sauce. It was a huge portion. For dessert, we got the apple tart with ice cream. It was good but the crust was a little undercooked. Overall, it was a great meal and we were lucky our hotel was right down the street. I thought the prices were reasonable for New York."
202,We had diner here with a friend we met in New York. It's a nice place to have diner if you want to avoid the business of other places in the neighborhood. You can even sit outside on a little terrace.They serve good food and have a friendly staff. Definitely a place we can recommend.
203,"We found the place trough trip advisor. For starter we had carpaccio witch was very tasteful and quite big, to share is enough. For entrees one of us had ravioli with veal and spinach and the other had straccetti with parma and wounderful cheese sause, we both were very pleased with the food. The sizes of the dishes were well enough. Luckily we had room for desert and we had the chocolate cake with hazelnut ice cream which was wounderful. All together with 1/2 monti and 2 cappuchino it ended on $81 with tax included - well worth! We highly recommend this place!"
204,"Celebrated my wife's birthday while meeting our 2 daughters in the city. We made a reservation and although everyone had to be there before we were seated, we were seated at the time we reserved. Consistently good food and service. And finally a restaurant in NYC that is highly rated and won't cost you an arm and a leg. This was not the first, nor the last time will we dine here."
205,"Staying nearby, we went to this neighbourhood restaurant a number of times. It's always busy,and rightly so, as the the food is excellent, the service jolly, and the atmosphere bustling and fun. It was clear that locals used it as a meeting place, and we were always surrounded by tables of good friends having a great time. All the menus choices we had were great, but I'd mention the absolutely huge bowl of mussels, and the lamb shank which must have come from a very large lamb indeed - but was tender and beautifully cooked. Well worth a visit."
206,"Everything is great here! Great food, wine and staff! The veal ravioli is just delicious. I suggest the calamari as anti pasti."
207,"The “family feel” comments are close, but miss the mark as it IS family run as our Italian speaking daughter quickly found out in chatting with our waiter. We did have a reservation, courtesy of an in-law who used to live in the neighborhood and recommended it highly. We swiftly found out why. The closest experience we’ve had to our Rome travels. Even to having to ASK for the check (Italians don’t like to rush you) And when it finally arrived, how reasonable!!, especially for NYC. Homemade pasta (daily) can’t be beat. My daughter and I both had the Homemade Parpadelle with Sweet Sausage and Truffle Oil. Yum, the service was good, and prompt, while extending meaningful recommendations. Good value, wonderful food and staff. We’ll be back, no doubt about it."
208,"If you are looking for a small, intimate Italian restaurant with fabulous food, and great service, look no more. It is a couple of minutes walk from the subway stop, so is convenient also. We were there on a sunday night, and even though it was late, was mostly full, so reservations would be recommended. It felt like a family run restaurant, and the prices were very reasonable. We will be back..."
209,"Da Andrea is a small, cute and very warm restaurant with a ""mom-and-pop"" feel and excellent Italian food. The restaurant makes fresh pasta on premises daily and serves traditional dishes from the region of Emilia Romagna in Italy. The Steamed Mussels are an excellent appetizer and great for large parties. It is served in a huge bowl of lightly spiced tomato sauce with toasted garlic focaccia. My favorite starter is the baked-to-order flat buns served with imported prosciutto. It is meant to be eaten as almost a little prosciutto sandwich sprinkled inside with a little parmesan. The Pappardelle with sweet sausage and truffle oil is a crowd favorite.  In the four years that I have been coming here, the food has always been consistent and excellent. My only complaints are that the restaurant gets packed fast around dinnertime and they do not take reservations unless you are at least a party of four. Sometimes the service can a little subpar and some of the waiters are rude.  More here at stormypeach.com/da-andrea-nyc/"
210,"Went to this place after reading several menus and reviews on various website. One of the few affordable places in NYC that has atmosphere, excellent, homemade pasta, decent prices and appeals to teens and adults. Eight people went and we all licked the plates clean. Get the rolls with parmesan for the table! Good wine as well."
211,"We recently staying within walking distance to this chambering restaurant. We were tempted by the menu and the informal vibe of the place. Our first visit set us up to become repeat diners. Very reasonable prices, great wine list, even the house wine was really drinkable. Delicious breads and olives provided to get us ready for the main event. Food was delicious, the menu provided good variation, and time is taken by wait staff to ensure all patrons were well cared for. We aways left Da Andrea feeling very well sated. One evening I walked out and left my metro card on the seat and they ran out after me to hand it back. I was so impressed. Lovely place and people."
212,The food was very good and the prices reasonable for the quality. The restaurant did not have a formal feel however it was comfortable. I would certainly come back especially if I was staying within walking distance.
213,"I love this place.  We had, as a party of three, beer, wine, soda, olives, bread, a starter, three mains, two desserts and an espresso, and the bill without tip was under $100. In New York City. I love it.  Noodles are made daily on the premises, and it tastes like it too. My picky eater, who I was sure would resign himself to the old standby of Pasta Bolognese, instead went for the Paperdelle with Sweet Sausage and Truffle Oil. (!!) I asked for a bite, because it looked so good, and he cut me a square approximately 1/4 inch by 1/4 inch. My other dining partner, having had a bite of my artichoke ravioli, said he didn't want to share his own pasta, ravioli with veal and spinach in a cream, mushroom, prosciutto sauce.  This is as good or better than many restaurants in Italy.  Service was impeccable, but I will say that I found the reservation system perplexing. We were a party of three. Da Andrea's policy, as stated on-line, is to take reservations for parties of 4 or more. If you make a reservation for a party of four, and show up with three people, your reservation will ""not be honored."" This made me feel nervous about getting a a table, so I choose to go on a Monday night, and it wasn't crowded, we had no wait, and were seated directly.  I have to wonder if this restaurant gets very crowded on other nights? It's a nice little spot, very cozy and romantic in its own rustic way, and I don't know what you'd do if you were a party of two."
214,"left my debit card there and after frantic searching, right before closing, I contacted them and was able to retrieve it."
215,"Couldn't make a reservation because there were only two of us, so we got there at 7 P.M. and were seated in about 5 minutes. The menu was varied enough so that if you didn't want Italian food, you had a number of alternatives to choose from. The wine list was small but had a large selection of bottles under $35. Our food, wine and the service was very good. Restaurant had a large number of people waiting to get in and served some of them a hot beverage as they were waiting. Seems like a very good local place but you really need a reservation or to get there early."
216,"This small, cozy restaurant has everything going for it. Great waitstaff, seriously good & well-priced food, and great prices & variety on wine list."
217,"Da Andrea is not situated on a street in the West Village that you would necessarily visit and its exterior is not particularly inviting however inside the restaurant is cosy & comfortable and the service excellent. Having arrived late at our hotel across the road, Da Andrea only appealed because I spotted a number of people entering and caught a glimpse inside noting it was bustling. It deserves to be busy as the food was fabulous. Both my friend & I had the mussel starter and I can honestly say it was the best mussel's I've ever had - tasty tomato, chilli & garlic sauce and the mussel's themselves enormous served with beautiful homemade foccacia. Our pasta mains were also super tasty. The house carafe of red wine was very quaffable and the meal very reasonably priced. Can't recommend highly enough!"
218,"the food here was good. The service and most of the staff was ok. the manager/greeter not so gracious. we had an early reservation for 5 people and got to the restaurant 10 minutes early on a snowy cold day with one well behaved toddler. we were asked to come back even though the restaurant was empty and it seemed like we really should have been able to take a seat because all was set up well. we had good food - ho hum appetizers, decent wine, main courses, bland desserts and coffee all rushed along very very quickly taking away our food before it was all finished. the check came and we were asked to wrap it up because of awaiting diners. I might try this place again on a week night not on a early Saturday reservation. had we not been so rushed maybe everything would've tasted better but the intensity of being moved along made us feel cramped and definitely unwanted."
219,"The quality is good, the service mediocre, the sweatbread could be much better, not very tastful, the sauce a matter for discussion. Overall a disappointing encounter. Time to take care of the quality and the presentation if you want to survive."
220,"Friends brought us to their favorite place in the city to eat and we can see why! Starting with a vegetable tower appetizer that was so fresh and tasted like it was out of a garden in Italy!  My pasta, made fresh that day they say!, was wonderful, only compliant - not enough! The Veal Shank was so tender and fresh ravioli was outstanding. My wife's chicken - so tasty just a tad overcooked and not a god fit on the plate it was served on - that is why not a 5 tonight  We had spent the day walking the city so I saved up room for dessert and so glad I did. Loved the fresh fruit and zabaione. Looking forward to going back!"
221,"Every time either I have dinner with my family, friends or guests of mine, I have never had a bad meal. Also for what you pay for a meal at Da Andrea is more than reasonable. My guest or friends that have the pleasure of having a meal are totally impressed with the food, service, and the true warmth of the staff. Weekends anytime of the year prepare to wait for a table. Their reputation proceeds them. I have nothing bad to say about this great Italian restorante.  The owners and staff of this restorante treat you like family, VIP, etc. That is second to the great food of the day that is all prepared by a well respected chef. But you have to try it yourself to believe me as to what I have just wrote above."
222,"I'm a bit reluctant to write a review on this restaurant as I don't want it to explode with tourism but this is one great find. Clearly a local favorite and for good reason. The food was absolutely wonderful, the ambiance quite charming and the prices were just absolutely top shelf. The place has a major buzz about it. It was standing room only for the entire time we were there. Our best experience during our NYC trip. We will definitely be back."
223,"We visited this cozy, charming restaurant for an early dinner on a Saturday. Surprisingly, at 6 pm, it was beginning to fill up.....and we know why. You are greeted warmly by the staff and they make sure you are happy either your table, a nice touch. This is the third time we have dined there and it don't be the last ! I ordered the Pappardelle with sweet sausage and it was wonderful. My husband ordered the gnocchi which was awesome. Our appetizers were wonderful, the octopus and special salad. We always have the house wine from Montipulciano never disappoints. The price is right and food is worth every penny."
224,Great little restaurant on 13th street. My wife had sqid ink pasta with clams and white wine. I had the shrimp and salmon pasta with pesto. Both were absolutely incredible. What shocked us most is the entrees were both under $15! You cant beat that in NYC. I highly recommend Da Andrea if you are in the city...It cant be beat. Pasta is fresh made daily. Also great service and cozy atmosphere.
