,Name,User_name,Date,Content,Comments,Forward,Like,language,1,Restaurant
503,DJboucherie - Metal / Gaming / Horreur,@La_boucherie_DJ·2021年5月16日,2021-05-16,"Bonjourrrrr !Aujourd'hui dans la boucherie, une petite session de 2h sur Hunt Showdown en compagnie de @ESL_PwnZ !Puis j'hésite entre Subnautica et Resident, mais je pense qu'on va focus la run Village des Ombres qui est foutrement exigeante ! (Putain que je kiff)",2,2,30,fr,,Petite Boucherie
504,JFKnoar,@jfknoar·2021年5月15日,2021-05-15,petite boucherie du matin. #PS5Share #DAYSGONE,1,,1,fr,,Petite Boucherie
505,Robert Dumont,@Voltardark·2021年5月13日,2021-05-13,Il faudra nourrir nos animaux de boucherie avec une petite base de chanvre canadien.. (Cannabis) @INSPQ Ma suggestion en attendant mieux. (pas une farce) @andrelamontagn2 Voir vos vétérinaires.,,,,fr,,Petite Boucherie
506,Perfettu,@LoicDrd·2021年5月12日,2021-05-12,Maillot de la petite pépite Tairyk Arconte pour le match #PAUFCACA le 1er mai 2021. Avec le sponsor unique boucherie Fattaccio !,2,,5,fr,,Petite Boucherie
507,Romain David,@Sena76000·2021年5月11日,2021-05-11,"Moi j'aurais dit viser le hot tub une petite piscine, un jolie bikini, quelques canards en plastique et c'est parti.",,,1,fr,,Petite Boucherie
508,Bzavier,@bzavr·2021年5月10日,2021-05-10,"""Je suis ton père"" (classique)""En vérité, je te le dis, beaucoup viendront en mon nom mais il en sera un de petite taille par le réseau mais grand par l'humour et qui témoignera de mon message. Suivez-le."" (flatteur)""Ce n'est pas la boucherie Sanzo ?"" (moulinsartien)",,,1,fr,,Petite Boucherie
509,ophé,@ophepaschier·2021年5月9日,2021-05-09,Je m’inscris sur la liste pour regarder cette boucherie. (Je suis petite je prends pas de place promis),1,,3,fr,,Petite Boucherie
510,DJboucherie - Metal / Gaming / Horreur,@La_boucherie_DJ·2021年5月9日,2021-05-09,"alors là, clairement si tous le monde pouvait avoir ce genre de petite réflexion au fond de lui avant de poster le message, ça éviterait des spoils / backseats bien plus évidents haha",,,1,fr,,Petite Boucherie
511,𝐬𝐮𝐥𝐭𝐚𝐧𝐚 ,@SultanaSpk·2021年5月8日,2021-05-08,Jviens de me souvenir que qd j’étais petite mon père il me traumatisait en me montrant les lapins morts à la boucherie le coeur à l’air purée,,,1,fr,,Petite Boucherie
512,𝓙𝓲,@jiha_nee·2021年5月8日,2021-05-08,J’étais à la boucherie et y’a une petite genre 2ans elle est venu me faire un câlin j’avais tropppp honte omg,,,,fr,,Petite Boucherie
513,Natt Qui,@NattQui·2021年5月3日,2021-05-03,"Au fait ""Grave"" c'est quoi exactement ?Une petite boucherie, un petit hôtel, .....?Un exemple parmi un très long fichier. Je ne mets rien ici (P. 407 ..... 464)Ce n'est pas un cas isoléLisez vous-mêmes (...) et Réveillez-vous !https://file.wikileaks.org/file/dutroux-dossier-summary-2005.pdf…",,3,4,fr,,Petite Boucherie
514,Lou-Fouale,@Lou_Fouale·2021年5月2日,2021-05-02,#boucherie#dusang @CourtCircuites  Une petite pensée pour notre ami @GuulitF j’espère que ça va pour toi ce matin !!!!,,,1,fr,,Petite Boucherie
515,Soso Jaeger ,@SosoLaBavure·2021年5月1日,2021-05-01,moins cher que les grandes surfaces chez moi c'est pas une petite épicerie hein c'est un vrai magasin avec boucherie et tout ce qu'il faut,,,,fr,,Petite Boucherie
516,la petite sardine,@sardine_petite·2021年5月1日,2021-05-01,Soirée test?! Boucherie!,,,1,fr,,Petite Boucherie
517,MafaTTV ,@MafaTTV·2021年4月28日,2021-04-28,"Une petite question, comment fais-tu ? Pour avoir la musique sur le live mais pas la rediff",,,,fr,,Petite Boucherie
518,Votsh,@Votsh64·2021年4月27日,2021-04-27,"Oloron : la Petite boucherie va lancer un concept de restaurant novateur, 5 embauches à la clé https://ift.tt/3aFLV5S",,,,fr,,Petite Boucherie
519,La Rép des Pyrénées,@LaRepDpyrenees·2021年4月26日,2021-04-26,"#Commerce Oloron : la Petite boucherie va lancer un concept de restaurant novateur, 5 embauches à la clé https://larepubliquedespyrenees.fr/2021/04/26/oloron-la-petite-boucherie-va-lancer-un-concept-de-restaurant-novateur-5-embauches-a-la-cle,2812888.php?utm_medium=Social&utm_campaign=echobox&utm_source=Twitter#Echobox=1619457287…",,,2,fr,,Petite Boucherie
520,Ph T,@PhT52679101·2021年4月23日,2021-04-23,"Bah peut-être parce que l'auteur est musulman, qu'il a crié son attachement à Allah en menant à bien sa petite boucherie du vendredi, et que c'est pendant le ramadan...Non ? Il faudrait qu'il soit imam pour que ça compte ?",,,,fr,,Petite Boucherie
521,DJboucherie - Metal / Gaming / Horreur,@La_boucherie_DJ·2021年4月23日,2021-04-23,"Hello la boucherito del boucherita de boubouch el frito !Tu vas bien ?Ecoute, on va se faire une petite découverte sur Nier Replicant !À savoir que j'ai pas fait le premier du coup, découverte totale !A toute, toi, boucher des enfers <3",3,3,27,fr,,Petite Boucherie
522,DJboucherie - Metal / Gaming / Horreur,@La_boucherie_DJ·2021年4月23日,2021-04-23,"Alors mon ptit gars, si t'es une petite patate comme moa !",1,,3,fr,,Petite Boucherie
523,e3pi Krungthep,@e3pi_Val·2021年4月23日,2021-04-23,une petite pensée pour ce moment de ma vie où j'ai écouté blizzard version longue de fauve en bouclela façon dont ils ont coupé le son pour l'album c'est de la boucherie. j'aime pas fauve mais ce son était bon,,,1,fr,,Petite Boucherie
524,bourdeau chantal ,@bourdeauchantal·2021年4月21日,2021-04-21,Mes beaux parents habitaient Clichy sous bois une belle petite résidence avec un petit centre commercial boucher charcutier fromager pâtisserie peu à peu il y a eu boucherie hallal puis 2 un djerbien un mozabite et les autres sont partis !,,,1,fr,,Petite Boucherie
525,cpasmafaute,@cpasmafaute3·2021年4月20日,2021-04-19,Petite boucherie #warzone #warzoneclip #GamingclipsFr #game #gaming,,1,3,fr,,Petite Boucherie
526,Rei Luís ,@Roi_Luis_utd·2021年4月19日,2021-04-19,Ah oui parce que Red Bull c'est qu'une petite boucherie de village t'a raison,2,,,fr,,Petite Boucherie
527,Floxy Senpaï,@FloxySenpai·2021年4月19日,2021-04-19,Toujours sur Outriders sur PS5 ! Une petite boucherie j’adore,,,,fr,,Petite Boucherie
528,Le Suk,@LeChatBein·2021年4月17日,2021-04-17,Je suis venu avec ma petite tisane écouter ça avec tendresse. Tu sais quand tu vas dans un piano bar lumière tamisée tout ça. J'aurais du m'attendre à une boucherie qd j'ai vu @LycinaisJean arriver en claquettes et sans guitare. J'en ai craché mon breuvage saveur fruits rouges.,1,5,10,fr,,Petite Boucherie
529,Felly Mulumba,@FellyMulumba12·2021年4月16日,2021-04-16,"Comment avoir le nif, j voulais payé mon impôt, apparemment vos agents demande 50$, pour une petite boucherie charcuterie d' un chiffre d'affaires moins de 1500$, et dont moi même j suis volontaire et je le regrette vraiment la mauvaises foi manifeste de vos",,,,fr,,Petite Boucherie
530,Caroline Van Wynsberghe,@Caro_Bxl·2021年4月12日,2021-04-12,"Quand j'étais petite, on allait en acheter à la boucherie chevaline derrière saint-Guidon. Je mangeais de l'Américain de cheval que mon grand-père préparait",1,,1,fr,,Petite Boucherie
531,DJboucherie - Metal / Gaming / Horreur,@La_boucherie_DJ·2021年4月12日,2021-04-12,"Bonjour !!! Double jour off comme j'avais annoncé, ça va faire du bien :)Du It Takes Two mercredi avec la fwifwi !Du Hunt Showdown un peu toute la semaine mais surtout un feat avec @Ouat2fok !Du Outriders quelque part (à petite dose)La partie 3 de Buddy Simulator samedi !",3,5,20,fr,,Petite Boucherie
532,Bruno,@brunoj31·2021年4月9日,2021-04-09,"La réplique sortie de la petite Bible de poche du chasseur. ""Depuis la nuit des temps"", mais aujourd'hui, nous sommes au 21 ème siècle, la pensée dont nous sommes dotés et l'évolution doivent nous conduire à autre chose qu'à cette boucherie.",,,,fr,,Petite Boucherie
533,Shintaratsu,@Shintaratsu·2021年4月9日,2021-04-09,"Yop ! On commence Borderlands 3 avec @vilu_zzz en coop à 20h, ce soir ! Ça va être une petite boucherie je vous l'annonce ! Quelle classe vais-je jouer ? Pour le savoir, rdv à 20h, ici : https://twitch.tv/shintaratsu #twitchfr #bordelands3 #PS5 #Shintaratsu",,1,2,fr,,Petite Boucherie
534,Denis hugues,@dhdenishugues·2021年3月31日,2021-03-31,1914-18 Ce sont bien les généraux qui ont fusillé « pour l’exemple » 1 soldat sur 20 qui refusaient la boucherie .Pov petite conne,2,,,fr,,Petite Boucherie
535,GRIFTER,@TheJaredCorp·2021年3月28日,2021-03-28,"Sans forcer, tu prends les persos en 1V1 c'est une boucherie. Hal mange Michael, Loïs mange Janette, Francis mange junior, Dewey mange la petite (on a jamais su son nom mdrrrr), Reese mange la grande (a chaque fois que ça parle d'elle c'est pour son boule pas pour son jeu...)",1,,1,fr,,Petite Boucherie
536,La France Agricole,@FranceAgricole·2021年3月26日,2021-03-26,"Organisés traditionnellement une quinzaine de jours avant Pâques, les concours de bovins de boucherie se sont clôturés sur une petite note nostalgique. https://lafranceagricole.fr/actualites/viande-de-haute-qualite-les-apports-sur-les-concours-de-bovins-de-boucherie-ont-baisse-de-30/…",,,1,fr,,Petite Boucherie
537,TRUSTNO1,@FIXCOLIN·2021年3月24日,2021-03-24,"Yo Mec !Petite remarque par rapport a Hunt Showdown : Je trouve que le filtre que tu as ajouté au jeu provoque un surplus de details, une sorte de trame qui a tendance a provoquer plus d artefacts de compression twitch quand tu te déplaces, bouges la caméra, un peu",1,,,fr,,Petite Boucherie
538,Mémoire2Ville,@Memoire2cite·2021年3月23日,2021-03-23,69 Vaulx en Velin / Villeurbanne La Petite Cité HBM Commerces Casino laiterie boucherie charcuterie comestibles Tase Poudrette 1948.,1,1,12,fr,,Petite Boucherie
539,ریان,@youngrayane93·2021年3月20日,2021-03-20,"le match de morgan tout à l'heure, petite boucherie annoncée",,,,fr,,Petite Boucherie
540,Laeti,@laetirachel·2021年3月20日,2021-03-20,Une petite boucherie  #HomeOfTennis,,,3,fr,,Petite Boucherie
541,Jean Robin,@JeanRobinMedia·2021年3月20日,2021-03-20,"Il a aussi rétabli l'esclavage, il a massacré des centaines de milliers de Français qu'il a envoyés à la boucherie pour rien, il a laissé une France plus petite et plus faible qu'il ne l'avait trouvée, et cette liste montre plutôt qu'il a centralisé encore plus l'Etat, bof bof.",2,1,,fr,,Petite Boucherie
542,Midona ,@Midona_·2021年3月19日,2021-03-19,"Heureusement que je ne lui en donne pas, pauvre petite puce Elle a ses croquettes et un peu de viande (de la boucherie) et de fromage (de l'épicerie fine) quand je mange.Et il y a mieux que les Kinder Country",1,,,fr,,Petite Boucherie
543,K_linciiro,@agent4040·2021年3月19日,2021-03-19,"Nan je m’y attendais pas, mais une petite boucherie des ténèbres aurait été souhaitable",,,,fr,,Petite Boucherie
544,gregosnissart,@carlongregory·2021年3月18日,2021-03-18,Merci dans le haut de la vallée nous n avons qu une petite épicerie a la brigue et la boucherie a st dalmas qui vend quelque produit alimentaire.Ça risque d être un peu compliqué pour la population,1,,1,fr,,Petite Boucherie
545,jeanne picart,@jeannepicart·2021年3月17日,2021-03-17,Petite et jolie ponette cherche 1 vrai foyer sauvée de la boucherie pouvons nous lui assurer une belle vie enfin mobilisation générale URGENTISSIME,,,1,fr,,Petite Boucherie
546,Kristine ,@KitineChristi4·2021年3月17日,2021-03-17,"Pas ici où je suis...et alors  masque  même pas en rêveJ’ai oublié l’autre jour dans une petite boucherie, ils m’ont rappelé à l’ordre...et j’ai dû aller en chercher un dans ma voiture.Je n’y suis plus retournéeles gens flippent et attendent le  qui va sauver le monde",,,,fr,,Petite Boucherie
547,Franouche,@FFranouche·2021年3月16日,2021-03-16,Attends ! En faite c’était normal ! C’était pour se nourrir ! Au village il y avait une boucherie ! Trop chère !Et une petite épicerie !Et on était beaucoup a la maison !,1,1,2,fr,,Petite Boucherie
548,Sophie Framboisou.,@SFramboisou·2021年3月15日,2021-03-15,"Au demeurant, Grans est un village très sympa. Et y une petite boucherie super",1,,,fr,,Petite Boucherie
549,mary poppins,@marypop55662129·2021年3月14日,2021-03-14,"Urgent , aidons la , une petite association qui œuvre pour sauver les animaux de boucherie , aussi chiens chats , à partager",,1,1,fr,,Petite Boucherie
550,safet44,@DESKPSG·2021年3月14日,2021-03-14,"@bruno_salomon bon match avec le grand Rico,ce soir je vois une petite boucherie style 8-0",,,,fr,,Petite Boucherie
551,MoinsVieuxLéon ,@M_V_Leon·2021年3月13日,2021-03-13,"C'est une petite pièce de mécanique qui tourne encore. J'espère y trouver une date. Des éléments que j'ai pu trouver, cette grange était l'annexe d'une boucherie (on ne les voit pas ici mais il y a des rails de crochets pour carcasse) au moins dans les années 1950.",1,,2,fr,,Petite Boucherie
552,La Petite Gambas Gaming,@gambas_gaming·2021年3月11日,2021-03-11,Retrouvez également votre Gambas ce soir des 21h sur https://twitch.tv/recitsdungeek Pour une petite boucherie de démons sur Doom (2016),,1,2,fr,,Petite Boucherie
553,DJboucherie - Metal / Gaming / Horreur,@La_boucherie_DJ·2021年3月10日,2021-03-10,"Justement, le but est d'inciter à une petite ouverture, même un tout petit peu ! Ça peut faire la différence et je vois pas mal de monde se motiver en reponses !",1,,3,fr,,Petite Boucherie
554,Brunella Emmanuelli,@B_emmanuelli·2021年3月10日,2021-03-10,Ma rescapée du jour Abandonnée et proposée à une boucherie chevaline C’est une toute petite ponette d’environ 2 ans. C’est compliqué pour moi de l’a garder aux écuries mais en attendant on s’organise Je lui cherche des adoptants parfaits  et un nom si vous avez des idées,28,88,186,fr,,Petite Boucherie
555,Hari,@haripear·2021年3月10日,2021-03-10,"Hey ! Tu es déjà passé en live, je reconnais ce pseudo Perso j’ai une petite team Twitch destinée à accueillir mes habitués qui streaming aussi + mes potes. Un tout mini coup de pouce à mon échelle !",1,,1,fr,,Petite Boucherie
556,Mitsukiie | Naekie | Commissions Open,@_NaekieArt_·2021年3月10日,2021-03-10,"Super idée, je suis complètement d'accord et en tant que toute petite streameuse c'st difficile de se faire une place mais écouter ce que tu dis ça redonne de la motivation. Merci. En petit streamer actif je connais @Nedelir_ @Ryste_Crow @Avorpal_ @Toniob_ @Majora96 @Tatahahise",,1,8,fr,,Petite Boucherie
557,BadPink GoodMoodTherapie,@BadPinkTV·2021年3月10日,2021-03-10,"Je vais être honnête, à ma toute petite échelle j'ai essayé d'aider un max de monde au début sauf qu'en fait les streamers, pr la plupart, c'est chacun pr soi. Dc j'ai arrêté d'aider car ça me gonfle d'etre tjs là pr les autres mais de se sentir extrêmement seule au final",3,,6,fr,,Petite Boucherie
558,Le Brian L'ermite !,@Briantalbourdet·2021年3月10日,2021-03-10,Le problème de twitch et du twitch game c'est que comment le petit monde des petit streameurs peuvent monter et par exemple juste avoir la petite affiliation qui fait plaisir si ce n'est de faire la petite pub via Twitter. Car c'est mal vu de faire la pub.,1,,1,fr,,Petite Boucherie
559,DJboucherie - Metal / Gaming / Horreur,@La_boucherie_DJ·2021年3月10日,2021-03-10,"Ah ça c'est clair, je suis sûrement le pire viewer qui existe pour le coup !J'espère que ça aidera un peu à créer une petite ouverture pour tous le monde quoi ^^",,,4,fr,,Petite Boucherie
560,r0ulito AKA RGB’s king,@r0ulito·2021年3月9日,2021-03-09,C'est un zéro le deuxième caractère Petite pensée pour le musicien qui va pas trop comprendre pourquoi il est tag là-dedans,1,,4,fr,,Petite Boucherie
561,AlbaRockWater,@AlbaRockWater·2021年3月9日,2021-03-09,"Non mais les lâches s'attaquent aux petits, ça me fait penser aux végans dans l'extrême qui vandalisent une petite boucherie ou fromagerie mais pas les rayons correspondants des ""grandes surfaces""...",,,,fr,,Petite Boucherie
562,Isa thom,@Isathom3·2021年3月8日,2021-03-08,"Il est clair que ça ne peut qu'être mauvais pour une petite fille de 5ans. Elle est déjà gavé d'additifs, de sel, de gras sans parler d'une pauvre découverte gustative. Vu le tarif des courses, elle pourrait aisément acheter en boucherie et acheter de bons légumes !",,,1,fr,,Petite Boucherie
563,DJboucherie - Metal / Gaming / Horreur,@La_boucherie_DJ·2021年3月8日,2021-03-08,"Personne ne m'a tendu la main, je me suis construit comme j'ai pu, à mon rythme ^^Mais pouvoir partager de temps à autre, une petite session fun avec d'autres streamers, les fois ou ça a pu arriver ont engendrées des souvenirs géniaux, et tous le monde passaient un bon moment !",,,1,fr,,Petite Boucherie
564,Eninlow,@Eninlow·2021年3月8日,2021-03-08,"Pas de passer de temps en temps sur tes live j'aurais grave envie de faire des collab avec toi, mais là j'ai comme disait @MrKrimari, ayant une plus petite commu ça met mal de demander",,,,fr,,Petite Boucherie
565,DJboucherie - Metal / Gaming / Horreur,@La_boucherie_DJ·2021年3月8日,2021-03-08,"Je comprends totalement, le côté Solo c'est aussi une certaine ""facilité"", une ""zone de confort"" quelque part !Après, je suis un gros bavard aussi, à n'en point douter, mais lors d'une petite session coop ou autre, je sais que les viewers comprennent qu'on discute moins avec eux",,,3,fr,,Petite Boucherie
566,lambert4zones,@jeanbatixme·2021年3月7日,2021-03-07,"@VilleSaintMaur bonjour, je vous signale ici un problème de lampadaire place des marronniers (sur la petite place en face de la boucherie), je n'ai pas trouvé le formulaire sur le site de la ville",2,,,fr,,Petite Boucherie
567,B,@chroniquesdeB·2021年3月6日,2021-03-06,Same here. Tout le monde était si doux et bienveillant. C’est une petite chirurgienne toute menue qui s’est occupée de moi. Et ça n’a pas eu l’air d’être une boucherie ni un effort surhumain pour elle. Vraiment pas. Non mais je rêve.,,,1,fr,,Petite Boucherie
568,Paris Liebe,@liebe_paris·2021年2月25日,2021-02-25,"I love the people living in passage de la Petite Boucherie, they are so optimistic. #Paris",,,,en,,Petite Boucherie
569,Parisien12,@un_parisien12·2021年2月25日,2021-02-25,"Coin de rues. Avant (Eugène Atget en 1910) après. Rues de l'Abbaye, de Fürstenberg (à gauche), au fond Cardinale et passage de la Petite Boucherie.Au fond, une de mes bric-à-brac préférés de constructions, une apparence de à la va-comme-je-te-pousse qui devient harmonie.",8,13,56,fr,,Petite Boucherie
570,Kazoie,@LordKazoie·2021年2月24日,2021-02-24,Ce soir petite soirée JDR et vendredi c’est la boucherie chez Andy,,,,fr,,Petite Boucherie
571,Will D,@WillD08244081·2021年2月23日,2021-02-23,La petite boucherie-épicerie où j'ai mes habitudes affiche sur une ardoise le nom et la commune de l'éleveur dont il propose la viande. Idem pour les légumes et le fromage! Et qu'est-ce que c'est bon!,,,1,fr,,Petite Boucherie
572,Lindsey,@HyruleKnight·2021年2月22日,2021-02-22,"Ça faisait plusieurs années que je n'étais pas rentrée dans une boucherie, même quand j'étais petite je voulais pas  Là c'était exceptionnel mais ça m'a conforté dans l'idée que je ne repasserai plus à la viande",1,,,fr,,Petite Boucherie
573,Mehdi 《Unhosted》,@Mad_eye78·2021年2月22日,2021-02-22,"Petite boucherie d'hiver. Ladies and gentlemen, captain speaking : keep calm and fasten tour seat belt",,,,en,,Petite Boucherie
574,bruno sasuke,@BrunoSasuke2306·2021年2月21日,2021-02-21,"En streameur/euse je dirais @Morrigh4n, @mythiXTrinity , @Altair_Gaming , @La_boucherie_DJ ,@TontonArtheon, @TontonTwitch, @Acemodai @Gladd voilà voilà ma petite liste",,1,5,fr,,Petite Boucherie
575,tony mass,@tonymass13·2021年2月20日,2021-02-20,Y a de quoi ... ça va être du bonheur cette petite part de boucherie !!,,,1,fr,,Petite Boucherie
576,Gamer_intérieur,@GamerInterieur·2021年2月17日,2021-02-17,"Quelle est la petite phrase qui surgit au fond d'un streamer lors d'un backseat ? N'est-t-il pas intéressant d'aller chercher au fond de soi le ""pourquoi"" je réagis ? existe-t-il des personne qui dans la même situation que moi gèrent intérieurement très bien cette situation ?",,,,fr,,Petite Boucherie
577,MonBillot,@Mon_Billot·2021年2月17日,2021-02-17,"La petite Histoire de Mon BillotLa rencontre se fit dans une Boucherie.La rencontre entre un épicurien et un billot de Boucher aux lignes dignes, aux finitions reines.La suite ici :https://monbillot.fr/histoire-de-mon-billot/…#billotdeboucher #bois #Foodie #cuisine#fabriqueenfrance #madeinfrance",,,,fr,,Petite Boucherie
578,WALLOIS Philippe,@WalloisPhilippe·2021年2月17日,2021-02-17,"Il était pourtant question qu'un poids lourd des alimentaires en la personne de Mr ANRACT succède à ce Président d'une ""petite confédération nationale"" qu'est celle des charcutiers ! Les représentants de la boulangerie autant que ceux de la boucherie se seraient-ils faits avoir ?",,,,fr,,Petite Boucherie
579,Asia,@acohen1214·2021年2月15日,2021-02-15,Just posted a photo @ Petite Boucherie https://instagram.com/p/CLU1uCKr-dj/?igshid=1ienqjbb3j8ny…,,,,en,,Petite Boucherie
580,Moi Même,@A_New_Life_Here·2021年2月14日,2021-02-14,"Volontiers, c'est quoi ton adresse? On ira se faire une petite coupe de cheveux ensemble à Trappe et puis après, on ira s'acheter une bonne tranche de jambon à la boucherie du coin.",3,,,fr,,Petite Boucherie
581,Me Anaïs Defosse,@MeAnais_Defosse·2021年2月13日,2021-02-13,Je ne connaissais pas. Merci!Il y a aussi la petite boucherie et sans doute plein d autres,,,,fr,,Petite Boucherie
582,l'occidentaliste,@ConfineMuslim·2021年2月11日,2021-02-11,Il y a une petite mosquée pas loin de las remblas dans une ruelle à côté d'une boucherie halal. La seule que j'ai vu .enfin c'est plus une moussala,,,,fr,,Petite Boucherie
583,DJboucherie - Metal / Gaming / Horreur,@La_boucherie_DJ·2021年2月10日,2021-02-10,"Petite modif des règles du stream, histoire d'être bien bien clair avec les relous backseaters. T'en as, t'auras beau leur répéter 500X dans l'heure que tu n'en veut pas, ils continueront.Certains font ça gentiment, mais parfois c'est à croire que vous jouez à ma place.",1,10,45,fr,,Petite Boucherie
584,NPCantus,@CantusKnight·2021年2月10日,2021-02-10,"Une simple petite boucherie qui vend de la super viande, au final le burger meilleur me reviens moins cher",,,,fr,,Petite Boucherie
585,DJboucherie - Metal / Gaming / Horreur,@La_boucherie_DJ·2021年2月9日,2021-02-09,"Bonjourrrr esta la boucheritaaaa Comment ça va aujourd'hui ? :)On attaque la semaine par quoi, un de God of War tiens ?On a encore 4 valkyries à se farcir :DAvec une petite sauce au sel, parfait !",1,3,15,fr,,Petite Boucherie
586,H,@Ashkinho·2021年2月9日,2021-02-09,Comment ça tu sors avec la petite soeur de ton « GARS SUUUUUR » et depuis un an sans rien lui dire en plus ? C’est quoi cette boucherie la ?,,,1,fr,,Petite Boucherie
587,Lord Frederic Bourget ,@fredbourget·2021年2月7日,2021-02-07,Acheté....Y'a une petite boucherie pas loin de chez moi qui en fait des excellents...,1,,,fr,,Petite Boucherie
588,LaFrancesa,@LaFrancesaTapas·2021年2月7日,2021-02-07,Je ne les tolère plus depuis qu'un pote artisan boucher très impliqué dans le bien-être animal s'est fait vandaliser sa toute petite boucherie. Il y a un nom pour cette façon d'imposer une idéologie par la violence : le terrosrisme. 1/2,2,1,1,fr,,Petite Boucherie
589,Oliv ,@olyvier1077·2021年2月5日,2021-02-05,Bon app à tous petite pièce de boucheriehttps://open.spotify.com/track/3iKx8cYSRp6neRihu4OPfg?si=a9GYXvEuTFWuVHdjAKrQxw&utm_source=copy-link…,,,6,fr,,Petite Boucherie
590,32,@manonvrbk·2021年2月3日,2021-02-03,La petite sonnerie qui annonce un changement on se croirait à la boucherie hahaha,1,1,3,fr,,Petite Boucherie
591,Pessin,@dessinsdepessin·2021年1月31日,2021-01-31,"J'ai vu ça sur une petite pancarte que tenaient des militants en face d'une boucherie : "" le lait, c'est le viol d'une maman "" c'est pas complètement faux , mais bon ...",,,,fr,,Petite Boucherie
592,Cyrille Legrand ▪︎ UCG,@cyrillusmaximus·2021年1月30日,2021-01-30,Shopping Promenade : 40000m². Est-ce que la petite boucherie et la petite boulangerie servent à le classer en « centre commercial alimentaire » ?,,,,fr,,Petite Boucherie
593,VFS,@SaritaF_V·2021年1月28日,2021-01-28,Acaba de publicar una foto en Petite Boucherie,,,,es,,Petite Boucherie
594,L'Est Républicain Toul,@LEstRepToul·2021年1月27日,2021-01-27,"Rencontre avec l'artiste LydieLYK qui expose ses ""Métamorphoses"" à La Petite Boucherie​ à #Toul du vendredi au dimanche de 14 h à 17 h - https://c.estrepublicain.fr/culture-loisirs/2021/01/27/lydielyk-metamorphose-l-inutile-en-element-de-creation…",,,,fr,,Petite Boucherie
595,XTaZe29,@XTaZe29·2021年1月26日,2021-01-25,La petite Boucherie dans les games de warm up d'Hier #Halo,,1,3,fr,,Petite Boucherie
596,RaptorsBE ,@RaptorsBE·2021年1月21日,2021-01-21,Retour sur les performances individuelles de nos joueurs  @MiamiHeatFR C. Boucher Chris a laissé sa boucherie des matchs précédents pour une toute petite charcuterie en banlieue de Tampa.. Résultat ? 23min / 8pts / 1reb / 2astNote  : 4/10#NBA #WeTheNorth #Quebec,1,4,2,fr,,Petite Boucherie
597,Sassha,@Sassha05269330·2021年1月21日,2021-01-21,"CHez nous y'a une petite epicerie boucherie, le Bouvillon. Ils font une pizza à faire cuire chez soi, c'est meilleur que la sorrento. J'ai jamais aimé la pizza ben ben, mais celle là!",1,,1,fr,,Petite Boucherie
598,l'assassin végétal,@dref21·2021年1月20日,2021-01-20,"Quoi les céréales, légumineuses, légumes...eh je mange aussi quelques produits transformés mais delà a dire que je me gave  encore un qui mange que local à la petite boucherie du coin pfff vraiment hors sol",,,2,fr,,Petite Boucherie
599,-,@02837Y·2021年1月20日,2021-01-20,ptddrr jte jure!!! jsp si tu allais aux lilas mais en gros c’était dans une petite boucherie sur le téco!! en vrai je suis contente pr eux vraiment touuuut le monde bouge la bas alors qu’avant c’était pr les fins connoisseurs comme ton reufton,,,1,fr,,Petite Boucherie
600,Tradosaure,@tradosaure·2021年1月19日,2021-01-19,"Bon, tout le monde a sa petite ""Epaule-tête-épaule"" sur le #cac40 $cac?Les jeux sont presque faits, que la boucherie commence ^^",4,7,40,fr,,Petite Boucherie
601,BBOUDAA,@bbou_daa·2021年1月18日,2021-01-18,"Demander donc aux clients qui sortent d’une boucherie les mains pleines s’ils aiment la viande.  Votre sondage, c’est pareil.  Un très petite minorité hors de votre chambre d’écho, comme moi, tombe par hasard dessus et s’amuse a voir vos résultats aux antipodes de la réalité.",1,,2,fr,,Petite Boucherie
602,Ckow,@Ckowframm·2021年1月17日,2021-01-17,"Merci pour ce reportage, poignant. Tant sur l’attachement des bouchers-éleveurs à leurs bêtes, au fil des generation, qu’à la différence de traitement incroyable d’un apprenti major de sa promo, qui du fait d’être Africain, ne pourra jamais bosser dans une petite boucherie.",,,2,fr,,Petite Boucherie
603,Ô mar ! LAEC,@passelemonoi·2021年1月16日,2021-01-16,"Y'avait cette petite musique chez Sarko, chez Hollande, chez Macron.Fillon proposait lui une boucherie dans les services publiques ce qui ne l'a pas empêché d'obtenir près de 20 %.Les électeurs savent ce qu'ils font.",1,,,fr,,Petite Boucherie
604,Hardrocker49,@Hardrockeur49·2021年1月16日,2021-01-16,"Mon récapitulatif 2020 de Twitch me dit que j'ai passé 1100h sur le live de @La_boucherie_DJ , 400h sur celui de @royleviking et 241h sur celui d'@oninichanFR . Et oui quand on se sent bien sur un live on y reste. :) (Petite note pour les 18 372 emotes GG utilisées en 2020)",,,2,fr,,Petite Boucherie
605,arsène,@shinrei8_·2021年1月14日,2021-01-13,Et une petite boucherie aussi,,,1,fr,,Petite Boucherie
606,jeanluclaurent,@jeanluclaurent7·2021年1月13日,2021-01-13,"La Suisse est petite, 460km dans le sens longueur. Les magasins à succursales coop Livrent 3 fois par jour tout les magasins en #feroutage, y compris Boucherie, produits surgelés, produits frais.",,,,fr,,Petite Boucherie
607,kaitlyn micali,@NYCGirlinPearls·2021年1月10日,2021-01-09,14 christopher street #curbappeal #nyceeeeeats #nycarchitecture @ Petite Boucherie,,,,fr,,Petite Boucherie
