,Name,User_name,Date,Content,Comments,Forward,Like,language,1,Restaurant
575,Aim,@AimBtt·2022年12月26日,2022-12-26,"This is alarming Usa Uk Italy, and now Australia. They are all warning their citizens and consulate staff about the threat of terrorism in the capital city of Islamabad. But till now, not a single statement has been made by law enforcement agencies.",,,,67,en,The Consulate 
576,Fourth Pillar Post,@Post4th·2022年12月26日,2022-12-26,"According to the statement by the Consulate General of the UAE Karachi Bakheet Ateeq Al Remeithi stated, ""no such ban has been imposed by the UAE government."" #UAE #visa #fakenws",,,,58,en,The Consulate 
577,Aprilia Rider,@rider_aprilia·2022年12月26日,2022-12-26,@ConsulMexAtl It's been 2 months. I've been trying to reach out Mexican Call center to get visa appointment. It impossible to make one. I've bought 2 tickets and tour for me and my brother which are non-refundable. Most horrible and corrupt consulate on the planet.,,,,7,en,The Consulate 
578,India in Durban,@CGIDurban·2022年12月26日,2022-12-26,"#VeerBaalDiwasToday, Consulate General of India Durban commemorated the first Veer Baal Diwas on the martyrdom of Baba Zorawar Singh and Baba Fateh Singh, the Sahibzades sons of Sri Guru Gobind Singh along with Sikh community members in Kwazulu Natal.",1,1,3,381,en,The Consulate 
579,HUN - Halal Unity News,@HalalUnity·2022年12月26日,2022-12-26,"Not true: The United Arab Emirates on Monday strongly denied reports of not providing visas to Pakistani citizens belonging to certain cities, terming it as ""fake news"". The statement was made by the Consulate General of the UAE Karachi Bakheet Ateeq Al Remeithi.",,,1,27,en,The Consulate 
580,World News,@ne23614114·2022年12月26日,2022-12-26,#Istanbul Demonstrations in front of the #French Consulate in #Turkey#Paris #COVID #COVID19 #chinacovid #China#Kurdes #Manifestations #electricite #Carburants #Biden #GiletsJaunes #Poutine #مهسا_امینی #MacronDestitution #inflation #Russia #saccageparis #AnneHidalgo,1,,5,683,en,The Consulate 
581,World News,@ne23614114·2022年12月26日,2022-12-26,Demonstrations in front of the #French Consulate in #Turkey#Paris #COVID #COVID19 #chinacovid #China#Kurdes #Manifestations #electricite #penuriedecarburant #Carburants #Biden #GiletsJaunes #Poutine #مهسا_امینی #MacronDestitution #inflation #Russia #saccageparis #AnneHidalgo,1,2,6,"1,050",en,The Consulate 
582,VietnamGear,@VietnamGear·2022年12月26日,2022-12-26,"#OTD 1971 For 48hrs 15 #Vietnam Vets Against The War occupy the Statue Of Liberty highlighting their anti-war cause. Protests also take place at @BetsyRossHouse Philadelphia (45mins) & TravisAFB (12hrs). VVAW, CA occupy South Vietnamese consulate in San Francisco. @StatueEllisNPS",,4,5,255,en,The Consulate 
583,Canada in Denver,@CanCGDenver·2022年12月26日,2022-12-26,The Consulate is closed today in observance of the Christmas holiday. For consular emergencies please call 1-888-949-9993.,,,,96,en,The Consulate 
584,Regional Start-up Network,@rsncommunity·2022年12月26日,2022-12-26,"KIIT-TBI in association with U.S. Consulate General Kolkata would like to introduce the Regional Start-up Network, a 3 step entrepreneurship development program for start-ups in Bangladesh, Bhutan, Nepal and India with progressive access to Mentorship, Investment Opportunities,",1,1,4,196,en,The Consulate 
585,India in Jaffna,@CGJaffna·2022年12月26日,2022-12-26,Officials of the Consulate along with public marked 26th December as Veer Bal Diwas with exhibition organised at Chancery highlighting the supreme sacrifice of the sons of Guru Gobind Singh#AmritMahotsav #VeerBalDiwas,1,,2,606,en,The Consulate 
586,Infinite Elevator,@infinitelevator·2022年12月26日,2022-12-26,"The lift stops on Floor 48,432.  The Floor index:   Fr. P. E. Placieritive (Ph.D.), Expert in Khanpur   Sump Pump Redesign Branch   Consulate of The Kamativi Constitutional Republic   A noticeboard reads: preserved peache for sale",,,,5,en,The Consulate 
587,Gerjon | חריון | غريون | ኼርዮን,@Gerjon_·2022年12月26日,2022-12-26,Probably best for him not to enter the Saudi consulate in Istanbul,,1,26,"3,821",en,The Consulate 
588,West Africa Broadcast & Media Academy -WABMA,@wabmaonline·2022年12月26日,2022-12-26,"WABMA’s Fake News Debunker is a product of the West Africa Broadcast & Media Academy (WABMA) and ELS Project Fact Check Nigeria, supported by the US Consulate General, Lagos.Please like, share, and subscribe!https://youtu.be/Bmd0Kq_lWHg#fakenews #media",,,2,35,en,The Consulate 
589,Mark Stephens,@MarkZhanjiang·2022年12月26日,2022-12-26,"@airasia You denied me transit through Vietnam. KUL to SNG T2, three hour layover, SNG T2 to HND, and HND to SFO. The vietnamese government does not require a visa, but your gate agent wouldn't let me board though I was issued a ticket. The Vietnamese Consulate  confirmed it.",,,,49,en,The Consulate 
590,s.m,@samikm_2003·2022年12月26日,2022-12-26,"FBI had some of their officers posted at Kolkata consulate too, perhaps after the terror attack.",,,1,113,en,The Consulate 
591,Shevan,@Shevan21608872·2022年12月26日,2022-12-26,"The Kurds have to kill hem and his family if they have namûs, You guys should burn the Turkish flag and the Turkish consulate",,,,30,en,The Consulate 
592,India in Hambantota,@CgiHoc·2022年12月26日,2022-12-26,"Also as a part of the observance the digital exhibition titled “Veer Baal Diwas"" was screened at the Chancery premises for officials of the Consulate.#AmritMahotsav",,,,127,en,The Consulate 
593,Mohsin Muzaffar,@Mohsin_lalaa·2022年12月26日,2022-12-26,"“We have been assured the protests in Gwadar have got nothing to do with the CPEC,” said Mr Bijan while talking at the Chinese consulate in Karachi.However, he added that a deeper analysis shows the protests have “got to do something with the CPEC”.",,,1,87,en,The Consulate 
594,AgbojeA,@aagboje1·2022年12月26日,2022-12-26,"“We should be concerned that our Foreign Missions, once centres of excellence, have been reduced to decrepit Missions” - NAS president, Owoaje at the presentation of State of Nigerian Embassy & Consulate Report, 2022.",,,1,463,en,The Consulate 
595,AsiaOne Magazine,@AsiaoneMagazine·2022年12月26日,2022-12-26,"Thailand. Mr. Phongthon Sorndechpajon, Chief of Protocol, Kingdom of Lesotho Consulate received the award on his behalf. The summit hosted distinguished guests, including Ambassadors of Poland, Morocco, and Cambodia, and Consul General of Lesotho, and business leaders from Asia",,,,49,en,The Consulate 
596,The Current,@TheCurrentPK·2022年12月26日,2022-12-26,"A poster which stated that #UAE has banned #visas for people belonging to various cities in #Pakistan, has gone viral on social media. However, the consulate general of the UAE denied the news and termed it #fake.",1,1,4,802,en,The Consulate 
597,Kashif Hassan,@KSF_H1·2022年12月26日,2022-12-26,"Rashid Hussain was the mastermind behind the blast at the Chinese Consulate in Karachi. He fled to the UAE after the blast. Due to this serious crime of Rashid Hussain, hundreds of innocent people were martyred, many mothers became destitute and many wives became widows.",,,,57,en,The Consulate 
598,READ JAPAN PROJECT,@japan_read·2022年12月26日,2022-12-26,"A donation ceremony to present 98 Japan-related books was organized at Mehran University of Engineering and Technology with the support of the Consulate-General of #Japan in #Karachi on Dec 16, 2022. https://bit.ly/3Wlwju6 #NipponFoundation #TokyoFoundation #ReadJapan",,,1,59,en,The Consulate 
599,Truth Seeker,@TruthSe49517863·2022年12月26日,2022-12-26,Yet the longest line to get a visa of any consulate in any country are always the American consulate.Why is that?,,,,48,en,The Consulate 
600,MOROCCO IN MALDIVES,@MoroccoMV·2022年12月26日,2022-12-26,"Greetings from the Consulate for the nation Unity day of the Republic of #Maldives. This marks the solidarity of the Maldivian during the devastating tsunami of 2004, and the unity shown to assist those who were victimized by the tsunami. #Morocco",,14,31,"2,927",en,The Consulate 
601,KIIT-TBI,@KIIT_TBI·2022年12月26日,2022-12-26,"KIIT-TBI in association with U.S. Consulate General Kolkata would like to introduce the Regional Start-up Network, a 3 step entrepreneurship development program for startups in Bangladesh, Bhutan, Nepal and India with progressive access to Mentorship, Investment Opportunities 1/2",1,21,38,444,en,The Consulate 
602,KLM India,@KLMIndia·2022年12月26日,2022-12-26,"Thank you for reaching out to us. For info on travel documents & visa you are requested to check with the embassy/consulate for final destination and transit countries. For a general overview of entry requirements, you may refer to https://klm.traveldoc.aero .",,,,114,en,The Consulate 
603,sahi,@Cfsahi·2022年12月26日,2022-12-26,"He was the mastermind of China,s Consulate in Karachi. He fled to UAE after the Attack. Innocent people died due to his terror planning. Terrorists deserve no mercy. Plz go and visit the houses of the people who lost their lives in that Attack. And feel their grief and Pain.",1,,,59,en,The Consulate 
604,OnTheRoadAgain ,@mnmlst2021·2022年12月26日,2022-12-26,"“Barry, Call the consulate now.”",,,,6,en,The Consulate 
605,Salethia Kennedy,@SalethiaKenned1·2022年12月26日,2022-12-26,going to sign his mother's name so he had him set-up to visit the actual culprit of Charles. The United Kingdom States consulate is aware of Thiers Royalty Stature. Request this interviewing immediate. U.S. copies of video of occurrences that lead up to incident of occurrences.,,,,4,en,The Consulate 
606,Salethia Kennedy,@SalethiaKenned1·2022年12月26日,2022-12-26,ROYAL CONSULATE : Involvement since the child pertaining were 18 when Charles tried to make him King. The paperwork of his stature is on the way with bail request undeniable since the trail were recorded. U.S. recorded the entire situation. The U.S. proclaims they were,1,,,3,en,The Consulate 
607,bye,@jpipp77·2022年12月26日,2022-12-26,"To Handle Immigrants? Funding is for illegal immigration millions of dollars that we spend at the border protecting the United States. Legal immigrants apply at the consulate in their country so we don't have to""Handle"" them.",1,,1,78,en,The Consulate 
608,Infinite Elevator,@infinitelevator·2022年12月26日,2022-12-26,"The lift stops on Floor 537J.  The listing reads:   Advocate X. L. Pluroeaage (Ph.D.), Expert in Palikir Dishonesty   Harrier reserve: 15 animals   Consulate of The Acanthiant Autocracy   A Tie Press &amp; The Pool Stick Restaurant",,,,3,en,The Consulate 
609,steve,@bigfatmoosepssy·2022年12月26日,2022-12-26,i went to the Irish Consulate in NY and everyone knew me,1,,3,157,en,The Consulate 
610,US Consulate Kolkata,@USAndKolkata·2022年12月26日,2022-12-26,The U.S. Consulate General Kolkata and the American Center Kolkata are closed today in observance of Christmas. We will resume normal operations tomorrow. Happy holidays!,,1,18,"2,176",en,The Consulate 
611,RDCY,@RDCYINST·2022年12月26日,2022-12-26,"@WangwenR held a lecture on by @ChnConsul_osaka Consulate-General of the People's Republic of China in Osaka with the topic ""Understanding the New Era and Interpreting the 20th National Congress""http://rdcy.ruc.edu.cn/yw/LATEST_INSIGHTS/7895901bb0ee429792f469c89d9b7a36.htm…",,2,2,328,en,The Consulate 
612,Andrea Gleason,@AusCGHonolulu·2022年12月26日,2022-12-26,Mele Kalikimaka! Wishing everyone a peaceful & happy festive season.The  Consulate-General in Honolulu is closed & reopens on 2 Jan 2023.Australians & Canadians needing consular assistance should @dfat's 24 hr Consular Emergency Centre on +1 808 529 8100@Smartraveller,,,,164,en,The Consulate 
613,Joshua Sauberman • זאוברמן,@JoshForNY·2022年12月26日,2022-12-26,"Based on the Brasilian Constitution of 1967, he is likely a dual citizen if he was  born to at least one Brasilian parent and registered at the Consulate. I don’t believe the rule changed much in the Constitution of 1988, which came into force months after Santos was born.",,,1,59,en,The Consulate 
614,Susan Nguyen,@Snguyen878·2022年12月26日,2022-12-26,I canvassed for Mr Krasner’s 2 campaigns. Before that they kept me under ground in the city of Philadelphia.They called it Riverside Correctional Facility.I had no idea what the big idea was &why my Australian family didn’t help my American kids to seek answers from the Consulate,,,,22,en,The Consulate 
615,شاخ شاخو,@shakh_shakho·2022年12月26日,2022-12-26,"We are really grateful for the alliance you created between the representatives, but the biggest thing for the Iranian people is to close the consulate and spy house of the Islamic Republic.",,1,2,44,en,The Consulate 
616,Indonesian Consulate General HCMC,@IndonesiaInHCMC·2022年12月26日,2022-12-26,"On 23 December 2022, The Consulate together with the Indonesian diaspora in HCMC donated gifts to the nursing home. It was a delight to spend some time with the senior citizens and catch up with the people who look after them.#IniDiplomasi #nursinghouse #IndonesiaHCMC",,,1,27,en,The Consulate 
617,Dimentia-Joe,@DimentiaJoeB·2022年12月26日,2022-12-26,"What about successful attacks because terrorists changed tactics and communications after your leak? The car bomb at the presidents palace in Afghanistan, attack on US consulate in Herat, shpoong mall in Nairobi, Sana'a, Yemen, Christmas Day in Bagdad. Then in 2014 . . .",,,,125,en,The Consulate 
618,Amber,@Sacajawea1970·2022年12月26日,2022-12-26,"These publicity stunts are abhorrent! Can we all please agree that we need people applying for asylum, work permits and citizenship to go to the nearest embassy or consulate to apply? Publicity stunts are equally inhumane as people being trafficked across the border illegally.",,,,25,en,The Consulate 
619,Dubai Policeشرطة دبي,@DubaiPoliceHQ·2022年12月26日,2022-12-26,"Kindly refer to your local police station to lodge a report against the incident. Then, request them to contact Dubai Police via the Diplomatic Channels (Interpol) at the UAE consulate along with the substantial evidenceThank you for contacting us.#YourSecurityOurHappiness",,,,79,en,The Consulate 
620,ashumishroff,@shroffashumi·2022年12月26日,2022-12-26,That's how we celebrate Christmas at the German Consulate,,,1,37,en,The Consulate 
621,Douglas C Perera,@DouglasCP·2022年12月26日,2022-12-26,Do you think he will accept an invite to the Saudi consulate after he loses them all their money?,1,,2,72,en,The Consulate 
622,justiceforjapan,@justiceforjapan·2022年12月26日,2022-12-26,"Prior to Japanese military action, Mukuden incidents in 1931, it was Chiang Kai-shek who invaded Japanese consulate in 1927 followed by Hankou Incident first. Chiang Kai shek is the invader and Second Sino-Japanese war started.",1,2,5,193,en,The Consulate 
623,Persians,@persians·2022年12月25日,2022-12-25,"Placing protest slogans on the door of the consulate of the Islamic Republic in Milan, Italy | نصب شعار اعتراضی بر در کنسولگری جمهوری اسلامی در میلان",,2,1,111,und,The Consulate 
624,#FreeAssange #HandsOff,@lilitica·2022年12月25日,2022-12-25,"#SOSPeru #PeruIsACIACoupNEW YORK: In front of Peruvian consulate demonstrators expressed support for Pedro Castillo, denounced the congressional coup, the massacre under de facto president Dina Boluarte, demanded her resignation and asked for justice for the fallen brothers.",,8,14,603,en,The Consulate 
625,Juan José Ponce Vázquez,@jjponcevazquez·2022年12月25日,2022-12-25,"Ah you mean the 2 years. I can understand that small children change a lot in two years, but who can afford to travel to Houston (our consulate) every 2 years (or 5) to renew a passport?",1,,1,37,en,The Consulate 
626,Ömer G,@Frankfurter6565·2022年12月25日,2022-12-25,ask the then Greek consulate in Kenya where Abdullah Öcalan was found he can give the pkk trailer to part of Greece you can live together like brothers,,,2,239,en,The Consulate 
627,yasakyayin,@yasakyayin·2022年12月25日,2022-12-25,How do we call the Turks at Rotterdam Turkish Consulate in 2017?,,,,54,en,The Consulate 
628,Mark Holland,@dddailydouble1·2022年12月25日,2022-12-25,Hope the Lady Manager of the Bangladesh USA Consulate Office in the Dhaka Area from 2004 is No Longer there. She was not qualified for that job and Discriminated against me and my Wife. It took USA Senator John Breaux to Overturn her ignorance.,,,1,10,en,The Consulate 
629,ANTHONY MARTINI,@MARTINIFORPM·2022年12月25日,2022-12-25,"The United Nations gave the GREEN LIGHT for the Canadian Embassy in Washington DC the Canadian Consulate in Los Angeles, CA and CANADA to commit an International Kidnapping & kidnap us from California, torture us & murder us!!!!https://anthonymartini.cohttps://paypal.com/donate/?hosted_button_id=TPA9JBLLAQWU4…",,,,20,en,The Consulate 
630,India in Chicago,@IndiainChicago·2022年12月25日,2022-12-25,"The Consulate General of India, Chicago wishes Merry Christmas to all. May the festival bring joy, peace and happiness in our lives.",2,,14,"1,755",en,The Consulate 
631,Qais Attarwala,@AttarwalaQais·2022年12月25日,2022-12-25,VFS Global told me to contact the Indian consulate in Atlanta for the status of my application and the consulate told me that they don't have my application because it is still being processed in India. I am not 100% sure where in India it is stuck or for what reason.,,,,75,en,The Consulate 
632,Swiss Consulate NY,@SwissCGNY·2022年12月25日,2022-12-25,"Dear Community, the Consulate General of Switzerland in New York wishes you and your family a Merry Christmas, hopefully enjoyed in the company of your loved ones. Buon Natale. Frohe Weihnachten. Bunas Festas. Joyeux Noël!",,,4,315,en,The Consulate 
633,Qais Attarwala,@AttarwalaQais·2022年12月25日,2022-12-25,My application has been stuck for 2 months now and neither VFS Global nor the Indian consulate in Atlanta can tell me why. I believe it is because the Surat RPO is unable to process my application further for some reason unknown to me.,1,,,219,en,The Consulate 
634,USConsulate Winnipeg,@USConsWinnipeg·2022年12月25日,2022-12-25,The U.S. Consulate in Winnipeg would like to wish a very Merry Christmas to all Manitobans who celebrate the holiday!  Peace on Earth and goodwill to all!,,1,5,"2,324",en,The Consulate 
635,Rebel1973,@FreeRebel1973·2022年12月25日,2022-12-25,What a joke. If she really believed it she'd push for more nuclear energy and go protest at the Chinese consulate. But she doesn't really believe it.,,,,31,en,The Consulate 
636,Irish Consulate NYC,@IrelandinNY·2022年12月25日,2022-12-25,"Nollaig Shona ó Chonsalacht na hÉireann i Nua Eabhrac! We wish you all a safe and Happy Christmas! The Consulate will re-open on Wednesday, December 28.",2,5,92,"5,247",en,The Consulate 
637,India in Johannesburg,@indiainjoburg·2022年12月25日,2022-12-25,"Consulate General of India, Johannesburg wishes all seasons greetings joy and merriment on the occasion of Merry Christmas",,,2,405,en,The Consulate 
638,Timothy Forshey,@TimothyForshey·2022年12月25日,2022-12-25,"The consulate in Jerusalem we had peace in the world. Everything was getting on track after 16 years of a state of recession, most everything he put his mind to was done everything other presidents promised, but never came to tuition and pump our own oil bringing jobs back",,,3,26,en,The Consulate 
639,Morocco Jewish Times,@MJewishTimes·2022年12月25日,2022-12-25,<strong>Morocco/Mexico: The Kingdom deploys its presence through a consulate and an automotive plant in Yucatán</strong>,,,,40,en,The Consulate 
640,UK in Texas,@UKinTX·2022年12月25日,2022-12-25,Wishing you and your loved ones a very Happy Christmas from all of us at the British Consulate!,,2,9,"1,214",en,The Consulate 
641,Consulate General of Canada in Dallas,@CanCGDallas·2022年12月25日,2022-12-25,"The Consulate General of Canada in Dallas, Texas, wishes those celebrating a very Merry Christmas!",,1,,171,en,The Consulate 
642,Tarmac Terrorist,@Jinjaninja54·2022年12月25日,2022-12-25,Exactly you can't enter a country without your passport that's the legal system.    Hence the consulate offices worldwide.      .  You cannot travel without a passport its illegal         You need to educate yourself...,1,,,7,en,The Consulate 
643,Ireland CG Atlanta,@IrelandAtlanta·2022年12月25日,2022-12-25,"Nollaig Shona, Happy Holidays, from the Consulate team ~ wishing you all a peaceful and joyful festive season",1,2,44,"2,109",en,The Consulate 
644,Ameriki Singh ,@AKAMI0007·2022年12月25日,2022-12-25,"Blinken uncle ask your Indian embassy and consulate to improve their efficiencies, they honestly super lazy! I’d fire them if they do same in my organization, did you see the backlog of visa slots appointments? Shameful!",,,5,273,en,The Consulate 
645,Ju Lia,@AlexKamillaKroy·2022年12月25日,2022-12-25,"...and she couldn't afford going to Warsaw in coveed (ofc) as they were previously scammed by the US consulate that constantly rescheduled the applications; they sold their stuff, moved to Moscow to be closer to appointment but u know how the US treats the applicants",1,,,26,en,The Consulate 
646,Ju Lia,@AlexKamillaKroy·2022年12月25日,2022-12-25,"Learned from my mother sister's daughter (my cousin) that her brother's ex wife (with their son) - her new hubby once won a green card in the US and they wanted to apply for the US residency, but then coveed hit, and the remaining consulate services in Moscow were suspended...",1,,1,148,en,The Consulate 
647,Brahim d,@brahimfreedom·2022年12月25日,2022-12-25,"Happy Merry Christmas, and Happy New Yearto you Sir, and all the staff of the Embassy and ​​Consulate, and usa Puneet Talwar, good health and success, and all good things",,,1,250,en,The Consulate 
648,Will,@willbxtn·2022年12月25日,2022-12-25,No? I thought you were referring to the specific incident at the Chinese consulate in Manchester. Were you not?,,,,26,en,The Consulate 
649,German Consulate BOS,@GermanyinBoston·2022年12月25日,2022-12-25,Merry Christmas and Frohe Weihnachten from the team at the German Consulate Boston!,1,1,12,565,de,The Consulate 
650,varangian,@varangi44632193·2022年12月25日,2022-12-25,"…housed in the residence where Kemal Ataturk, the founder of the modern Turkish state, was born.The perpetrator of the bomb was a Turkish usher at the consulate named Oktay Engin, who was arrested by Greek authorities.Turkish media was silent about the arrest",,,,18,en,The Consulate 
651,varangian,@varangi44632193·2022年12月25日,2022-12-25,"Sorry but wrong again! The Pogrom, or violent riot aimed at a particular ethnic group, against the Greeks of Istanbul broke out on September 6, 1955 after reports circulated that Greeks planted a bomb at the Turkish Consulate in Thessaloniki",1,,,49,en,The Consulate 
652,Pakistan Consulate General Jeddah,@PakinJeddah·2022年12月25日,2022-12-25,"Syed Hamzah Saleem Gilani, Press Consular to Pakistani Consulate General, has written a special song to pay tribute to Quaid-i-Azam Mohammed Ali Jinnah, the founder of Pakistan...https://m.facebook.com/story.php?story_fbid=pfbid0Po4U4kuR8RbPAiiLx8egXN3W7aYNwnNdEn4U6rhq8hBWFk5WcW2qbc7rtVCaoyMol&id=100064701965243…#pakinjeddah",,,1,245,en,The Consulate 
653,Italy in Karachi,@ItalyinKarachi·2022年12月25日,2022-12-25,Il Console e lo staff del Consolato d'Italia a Karachi augura buona feste e felice anno nuovo a tutti. @ItalyMFAThe Consul and the staff of the Consulate of  Italy wishes Season's Greetings and Happu New Year to all friends.,,4,18,745,it,The Consulate 
654,"Australian Consulate-General, Mumbai",@AusCG_Mumbai·2022年12月25日,2022-12-25,The team at the Australian Consulate in #Mumbai wishes you all a very Merry #Christmas & a wonderful festive season#AustraliaInMumbai,3,,18,"1,185",en,The Consulate 
655,Dr. Bunsen Honeydew,@SadlyTemporary·2022年12月25日,2022-12-25,He should have given himself up at the US Consulate in HK after Greenwald et al had published his disclosures. I was in HK in summer 2013 when he was on the lam and even then I thought it was strange HK police couldn’t find him. I suspect China was in on it from the beginning,1,,,33,en,The Consulate 
656,ᑕIᖇᑫᑌé ᗪù ᔕᗩᒪEïᒪ,@salilmp·2022年12月25日,2022-12-25,"The thumb rule is the name on visa should be exactly the same as the one on the passport (including salutation), if it doesn’t match, you need to request the embassy/consulate/evisa office to get it rectified. The responsibility of having correct documents is with the passenger.",,,,70,en,The Consulate 
657,lewis ,@chaks_1980·2022年12月25日,2022-12-25,"My friends in Pampanga, this is for you! The facade of Consulate General of the Philippines’ office along 5th Ave Manhattan NY boasts the famous lanterns of Pampanga with the provincial seal seated in the middle! #PampangaRepresents",1,2,9,"2,296",en,The Consulate 
658,India in Hambantota,@CgiHoc·2022年12月25日,2022-12-25,"Consulate General of India, Hambantota wishes all a #MerryChristmas. Let us remember that Christmas is the time of giving, sharing, loving & forgiving. May the miracle of #Christmas fill the world with peace & harmony .#MerryXmas #Christmas2022",,1,5,381,en,The Consulate 
659,Consulate General of Mongolia in SF,@mongolconsulsf·2022年12月25日,2022-12-25,Merry Christmas and Season's greetings from the very merry team at Consulate General of Mongolia in San Francisco. Wishing you all the joys of the season and happiness throughout the coming year.,1,3,6,"1,213",en,The Consulate 
660,Swiss Consulate Mumbai,@SwissCGMumbai·2022年12月25日,2022-12-25,Season’s Greetings from all of us at the Consulate General of Switzerland in Mumbai! Cheers to the holidays  #holidays #MerryChristmas #SeasonsGreetings,,,3,195,en,The Consulate 
661,Jonathan Birchall,@Birchall_Jon·2022年12月25日,2022-12-25,Well done ⁦@PolandMFA⁩ for the splendid display of Polish art posters for foreign movies on the fence of the NYC consulate on E37th@and Madison!,2,,,123,en,The Consulate 
662,U.S. Consulate General Chennai,@USAndChennai·2022年12月25日,2022-12-25,"To all those who celebrate, we wish you a Merry Christmas from the U.S. Consulate General Chennai community. #HappyHolidaysகிறிஸ்துமஸ் வாழ்த்துகள்! ക്രിസ്തുമസ് ആശംസകൾ! ತಮಗೆಲ್ಲರಿಗೂ ಕ್ರಿಸ್ಮಸ್ ಹಬ್ಬದ ಶುಭಾಶಯಗಳು!",2,1,16,"2,831",und,The Consulate 
663,Bronwyn Robbins,@KonJenMakassar·2022年12月25日,2022-12-25,Merry Christmas and Season’s greetings from all of us at the Australian Consulate-General in Makassar to friends who celebrate! We wish you have a happy and safe holiday season with family and friends!,,1,,694,en,The Consulate 
664,Devi Prasad Rao ,@DeviPrasadRao8·2022年12月25日,2022-12-25,"American School of Bombay was started in a room INSIDE the American Consulate in Mumbai!Why is a school started for children of American expats & diplomats, with Income Tax exemption status, making political donations?",,,,37,en,The Consulate 
665,NGO,@Ro67727024David·2022年12月25日,2022-12-25,Aint shame on you Prime Minister if you don't ask about David Robinson Geneva asked australian consulate what is happening with The Australian citizen I have medical evidence to tumble what has happened to me but unfortunately you don't want to listen that the media will news wil,,,,52,en,The Consulate 
666,Kaushal,@kaushalc·2022年12月25日,2022-12-25,In India for B1/B2 visa wait time for an appointment at the US consulate is about 900 days!,,,,305,en,The Consulate 
667,Consulado de México en Orlando,@ConsulMexOrl·2022年12月25日,2022-12-25,El equipo del Consulado de México en Orlando les desea una Noche Buena llena de amor y paz y una muy feliz Navidad.The team of the Consulate of Mexico in Orlando wishes you a wonderful Christmas Eve filled with love and peace and a very Merry Christmas.,1,9,20,907,es,The Consulate 
668,Pillar of China 中華柱石,@PillarofChina·2022年12月25日,2022-12-25,MOM GOT MY DONATION:I don't know what to say! I was preparing to say my Rosary just now for my son Mark. I can't begin to tell you how this helps Mark! On this Holy night too! God bless you! This will go to the US Consulate Overseas Citizen Services for Mark…,,1,3,181,en,The Consulate 
669,Bizchut Nashim,@chayykay·2022年12月25日,2022-12-25,"Actually I lied. I can, being a dual citizen.But my dad reckons the Consulate/Embassy won’t forward-on RW votes.Fun fact: they had a giant portrait of every President hanging up on their entry wall, except for Donald Trump. They even had Kamala there. She was beautiful.",1,,,123,en,The Consulate 
670,SaveHongKong_64 ,@SaveHongKong_64·2022年12月25日,2022-12-25,"@artemithy you are proving my point that you are denying reality - thank you!  .For the umpteenth time , Bob Chan was dragged by consular staff from the consulate gate onto consular grounds (where he was trying to retrieve goods the staff STOLE), then beaten. CASE CLOSED.",1,,,31,en,The Consulate 
671,༒H·U·M·A·N·S·H·E·I·L·D༒,@SheildHuman·2022年12月24日,2022-12-24,"The NSW state coroner has found twin blasts that struck the Israeli consulate and a sporting club in Sydney 40 years ago were ""acts of international terrorism"" perpetrated by the "" #May15 "" organisation.",,,,25,en,The Consulate 
672,Maria Bonanno,@MariaBonanno9·2022年12月24日,2022-12-24,The Mafia even employed its leverage to get the Navy inside an off-limits foreign consulate believed to have crucial information on the Nazis.,,,,40,en,The Consulate 
673,AF-Pak Hand,@stevesi28838948·2022年12月24日,2022-12-24,You got it. I wrote a cable about a high level Pakistani officer who provided security for our consulate. That cable was released by Assange and my friend was promptly put under house arrest for years and his family members had to seek asylum in the United States. I have more.,1,,,16,en,The Consulate 
674,celerysorbet,@CelerySorbet·2022年12月24日,2022-12-24,"He's safe from arrest inside the consulate, being on the run would make no sense bc he'd have massive legal exposure. There's no legal logic to running, he never does things that way. He's not smart enough to stop posting unless someone stops him - his lawyer &/or the ambassador.",1,,,43,en,The Consulate 
675,dosgatosinCanberra,@dosgatosin·2022年12月24日,2022-12-24,"He's not in the consulate, he would have been posting all the time about his location and how the police can't touch him thanks to mother Russia. The most likely explanation for his sudden social media blackout is he is on the run and actually smart enough not to post",1,,,41,en,The Consulate 
676,celerysorbet,@CelerySorbet·2022年12月24日,2022-12-24,"Merry Christmas to Simeon Boikov, still confined to the Russian consulate or maybe even in custody. At any rate restrained from posting to the point where a bot is running wild in his comments",1,,3,692,en,The Consulate 
677,آدرنالین,@sam99070208·2022年12月24日,2022-12-24,#IraqIraqi protesters in the southern city of #Najaf burned down the Iranian Consulate there on Saturday night in an outburst of anger at Iran’s regime!#MahsaAmini#IranRevoIution https://twitter.com/out1401/status/1606756973680414720/video/1…,2,2,2,373,en,The Consulate 
678,Dana Bucin,@danabucin·2022年12月24日,2022-12-24,Happy Holidays from the Honorary Consulate of Romania to Connecticut!  It’s an honor to build the Connecticut - Romania relationship!#happyholidays2022,,,,4,en,The Consulate 
679,ItsMeBecky,@BibiCheret·2022年12月24日,2022-12-24,"Going to be spending it alone. Canadian husband can’t travel without his passport, which is in the US Consulate’s hands.",1,,,10,en,The Consulate 
680,ItsMeBecky,@BibiCheret·2022年12月24日,2022-12-24,"I’ll be home for Christmas. My husband will be in Canada, where the US Consulate has his passport.",,,3,66,en,The Consulate 
681,Phivos Neocleous ,@FivosNeocleous·2022年12月24日,2022-12-24,Does the Consulate of the Kingdom og Tonga knows how the new Archibishop was ellected ?,,,2,120,en,The Consulate 
