,opinions
165,Me and my husband came for dinner on the 6th July. My husband got tickets for the event from tickets for troops as a sort of date night for us. When we arrived we upgraded from silver to gold so as to be able to have the meal.  When we entered the ballroom we were sat at a table. After being seated for about five minutes our cutlery were cleared away. Confused we tried to get someone’s attention to clear it up. After al we had paid to upgrade. After about 10 minutes we spoke to a lady who took the information and we got our cutlery back. Just as starters were coming out we had noticed that we didn’t have bread on our table. A little thing but we had paid for it just as everyone else. We got the bread with the starter after complaining. Twice. When the main meals were brought out ours were last again. Brought out once others were being cleared away so I’m guessing a last minute reminder to them. Finally came the third course which I’ll remind you again we had paid for. We waited. Everyone else finished and cleared away. To be just a constant exclusion or last thought was infuriating. I spoke to a gentleman and explained how angry I was. After all we just wanted to be treated the same as everyone else. Yet we were constantly treated less important. He asked what it was I wanted. I replied the dessert but to feel like we mattered. It took me about five to ten minutes to just get him to listen and understand. He gave me my Coca Cola for free and said he would get the cheesecake to take away. This felt like absolutely nothing. But we had to get home so I explained I would make a formal complaint afterwards. We had paid for an experience as well as food. Yet we had neither for the last course.  We took the dessert and left. On the tube home my husband opened it and it was some ratty looking piece of chocolate tart. Not the strawberry cheesecake that everyone else had and we were expecting. So not only were we not important enough to get our feed with the rest. We didn’t even get the dessert we paid for.  We did not get what we had paid for at all. In fact we were left feeling like we not only didn’t matter but just were not important.
166,"Visited recently for a friends 40th birthday. Cabaret was so-so.. full of hen do’s. Bar prices extortionate, very rude and unhelpful bar staff. Waiter was great - but in general one word for this experience - avoid."
167,"London Cabaret Club's Hats, Heels and Horses show gives the illusion of glamour and class, but is ultimately a joyless affair that is not even as good as what you might expect to see in Benidorm. It could have beed a great night, but something just felt a bit off throughout. The show was often directed to one end of the promenade stage (the VIP's), or you would have a singer standing in the corner blocking your view of an act, which is fine if you like watching peoples backs. You also can't help think that whoever directed the show, believes that having live singers hack their way through some awful song through each act adds a level of sophistication to the evening... but it doesn't. It just makes it feel cheesy and and a bit cringe. I just yearned for some levity. But it was all very earnest. Lots of dancing (not really my thing), which once I'd seen one routine I felt like I'd seen them all. You bet on a video of a horse race, which felt very working men's club. A pole dance, some nice costumes but nothing I could get excited about. If like us you managed to get a discounted ticket, still be prepared to pay through the nose once there. A single bottle of their cheapest white wine will set you back £40. There are so many cabaret options in and around London, that are a fraction of the price, that I honestly could not think of a single reason to recoment The London Cabaret Club over them."
168,"I booked tickets to ""Hats, Heels and Horses"" on the spur of the moment for a friend's birthday, which turned into a great night out. We arrived quite after work at 18:40 for the half-price happy hour cocktails (until 19:00), which were good. The hotel style lounge bar is really nice and there were singers from the outset, all of whom were very talented.  We then moved into the ballroom for the show which was really good, it's mostly choreographed dancing, high energy and well executed. There were numerous costume changes and live singing throughout. I would definitely say the show has high production values and you get a lot of show for your money. There were also 3 acrobatic performers the pole performer, in particular, was very impressive.  The service was really good from start to finish, everyone was exceptionally friendly and went out of their way to ensure we and other guests had a good evening. The maître d' at reception asked my friend if it was a special occasion when she arrived and as a result, came out during the show with fire sparklers and a complimentary dessert which was nice.  We ordered a cheese board and a charcuterie board which were both okay, although the quality of the produce could have been better and the portion a touch larger. But generally, they were good to nibble on. All the drinks we had including cocktails, prosecco, and wine were pretty good.  After the show, the lounge turns into a fun small club with 2 DJ's. The DJ's were really good and really made the lounge area fun. We probably would have stayed longer if the cocktails were cheaper (outside of happy hour cocktails cost £15 + 15% service).  Overall it was an enjoyable night, my friends expressed that they'd really enjoyed the cabaret and we moved on to some other bars and a club.  ****** I will note for full disclosure that I got the show tickets for £4 each, and 25% off our total bill with Dineclub membership. If I'd paid full price I'd probably knock a star off on the value front ******"
169,"I took my wife to see the latest show ""Hats, Heels and Horses."" She enjoyed it more than she expected and commented how professional the cabaret was. A special highlight was the singing and dancing of star performer Vladimir Kozevnikov. The audience was well-dressed and included a wide range of age-groups. You could feel that everyone was having a good night out."
170,"Went for my partners 30th, the night was superb excellent show and food was very nice. The diamond package was worth it staff can’t do enough to make you feel like a VIP. Would definitely return and the night after the show is just as good really good choice of music and the Dj’s were fabulous"
171,"Visited with my husband , voucher received as a gift and we were not sure of to expect. We were pleasantly surprised, venue was great and we certainly enjoyed the evening. stunning costumes and a variety of music and dance. a visit. Would recommend. Drinks are pricey but it is London but having paid £80.00 for a bottle of champagne in Mayfair a few nights before we were slightly surprised at the cost here being £110 plus additional 12% service charge for V. Cliquot. Coctails and bar drinks as expected. did not eat here but saw the cheese and biscuits on the next table which looked good. Once the show is finished we were ushered back into the bar area and enjoyed the music and dancing."
172,"Great all round night on the town in the centre of town . Drinks, dinner, music and entertainment with dancing. Located in a Beautiful iconic Art Deco building with many stunning original quality design features. We arrived at the grand entrance and glided down a beautifully Wood panelled staircase to a cosy comfortable cocktail lounge bar. Welcoming service with drinks to match. Prices are a bit toppy but worth it. We were then escorted to our comfortable booth table in the very impressive glamorous deco ballroom. A great buzz and atmosphere with prompt efficient table service. We had Champagne and canapés on arrival soon followed by staters of scallops ceviche and asparagus with poached egg. Very tasty maybe could do with more choice. We then ordered wine for the rest of the meal. For main course we had well prepared and perfectly cooked sea bass and I had a beautiful cut of lamb with sides. Then came some very tasty deserts or fresh fruit. Wine top ups could be more frequent, we could have managed 2 bottles. The entertainment show throughout the evening was Fantastique! Great dancing, singing with wonderful costumes. All staff and performers seem to enjoy giving guests a great night out. We will return"
173,"Cracking entertaining stage show full of variety, wonderful dancing, singing and stunning costumes. The cyr wheel and the juggler were cool. Staff were super friendly and attentive and the food was really tasty. Will be back."
174,"Very nice venue, good service, highly entertaining show full of magic, elegance and charm. Recommended!"
175,I was very impressed with the show!! I enjoyed every dance and performance. It is a must-see show. Thank you to the staff too
176,I was worried after readying the reviews but it turned out to be a great night.  Entertainment was great a real mix and something for everyone. Don’t go expecting too much and u will not be disappointed. Staff were helpful and the food was nice although publishing the menu before hand would be good.  We had a free bottle of wine .... what a nice surprise.  Place was lovely and decor was very 1920’s.  Worth a visit is you are looking for something different to do instead of a London show.  Dress up guys and enjoy
177,I was expecting the worst after reading the reviews on here but it was actually good fun and I would definitely return.  The food was good (although we didn’t know the menu before the night). Portions are on the smaller side so don’t starve yourself before you go but it all tasted good and was a nice light meal.  The entertainment was great! The only reason I can think of for the bad reviews is that people’s expectations are unrealistic - It isn’t a west end musical and it isn’t Vegas but it was full of energy and very entertaining to watch.  All in all a good night out which I would happily do again.
178,"I hate writing bad reviews, but please do not bother, save yourself time and money, as I was left disappointed and embarrassed.  I wished I listened to other 1 star ratings on here, instead, I fell for the 5-star reviews that are now suspiciously too good. I purchased 7x tickets to the “Royal Ascot” show for my aunties Hen Do.  So why was I was left disappointed and embarrassed?  1. The choreography was BASIC and don’t expect a cabaret....break dancing? Basic level pole dancing, classical Indian theme dancing? I honestly did not get it at all.  2. A dog? We watched a dog be brought up on stage, at first we found it funny but then quickly realised it was very random, the dog was being bribed with treats and did not listen! They tried doing a few basic tricks such as manoeuvring the dog under a leg which failed.  3. Waiters have no knowledge of what they are selling. (my mum enquired about a drinks package when at the venue, and the waitress had no idea how it worked).  4. RUDE staff, our waitress had an attitude, we tried getting her attention for around 10 minutes to pay, she shot back with an excuse “I was waiting for the show to end” when we clearly saw she was laughing and chit-chatting with her colleague, which is fine we get it, we’re not robots, but the comment honestly shocked us. And just to be clear, it says “table service available throughout the show”.  5. Alcohol is excessively overpriced.  6. We arrived at 8:30 pm (when the show starts), by 8:50 pm everyone disappeared off stage, no warning given, and not until 9:30 pm the “show” continued. Another 30 minutes break followed, without any entertainment during this. Just loud music blasting out.  7. This really topped it all off for us, the half-filled hall left before the show ended. Again, I am no professional show organiser but the entire “VIP section” was empty, the whole performance was in the direction of the VIP area, so we pretty much saw the back of peoples heads the whole night.  As a manager, I would have seen the number of tickets sold and known the room will be half empty and strategically placed people in the best possible positions to ensure a maximum level of satisfaction is achieved from all guests and to gain a good reputation! They would have lost no money by doing this.  If it was not my aunties Hen Do, half of us would if walked out not even 30 minutes into the show."
179,"Cheap bought in boil in bag food, crap wine, bad attitude from under developed staff. Don’t just don’t."
180,"Absolutely brilliant evening spent at The Cabaret Club with the The Great Gatsby. Entertained fantastically, the acts were all brilliant. Highly recommended."
181,"We booked for the All About Gatsby with Love Dinner Show on Valentine’s night. We paid for the Gold tickets which included champagne on arrival. The tickets said doors open at 6.30pm and we would be shown to our seats at 8pm, so we arrived just before 8pm. They were very busy. No sign of the champagne so I queued at the bar. Champagne was not sold by the glass, so I had to buy a bottle. We sat down on some free seats and were promptly moved as our Gold tickets did not include the ability to sit down in the bar! The manager’s excuses about the champagne were bad... it would be at our table when we got into the ballroom. What were we expected to drink now? He asked what I wanted and I said he could remove the bottle on our table and refund me for the bottle we had bought at the bar. He was quibbling over the difference on price of standard champagne v Rose Champagne. When they sold it for £138 a bottle I found it pathetic for him to argue. We eventually got to our seats at 9pm and found our champagne was not on our table. The manager had not agreed to the Champagne swap! The manager with some more persuasion did swap the standard champagne for Rose Champagne, but was a bit direct about asking if we were now happy. He could have done with some customer service skills.  The tables were crammed in and we had literally zero elbow room until the couple at the next table left. Our table was on a raised area and my girlfriend was so close to the edge I feared her chair may fall off. The show started almost immediately and the entertainers were good and put on an enjoyable show, even if some of the numbers were a little modern for a Gatsby era show.  The big let down was the food. Our main course did not arrive until 11.45 and was over cooked tasteless chicken that had probably been cooked a couple of hours ago and was now cold. The music was loud (OK) but the bass speaker made our table vibrate so much that all the cutlery fell off as well as the ice bucket with the champagne bottle.  Despite the awful food and the arrogant manager we still enjoyed this overpriced evening. Don’t worry about how much it is costing, or getting a good meal; just enjoy the show and imagine you have been transported to a 1920s Chicago speakeasy."
182,"This event was really good fun. They encourage you to arrive at 12 for a 1pm start. We got there early and queued to get in. Probably best to arrive at 12.15, to allow time for the queue to clear. Pastries arrived from 12 but we had to chase for ours. One of the hosts encouraged us to buy a bottle (between the 5 of us)... beware, the prices are not inclusive of the 15% service charge! However, the bottomless brunch was served from 1pm with the entertainment and we had plenty of prosecco served to us. One cocktail (Archers based, I would say...). We didn't feel we had to buy another drink after the brunch. Food wasn't brilliant, not terrible either, but it served to soak up the alcohol! The entertainment was really 3 acts, a compere who performs too and a troupe of dancers. Good range of songs, plenty of encouragement to join in and to dance, but only if you wanted to, some of us stayed seated the whole time. There is just under an hour of cheesy disco/showtunes disco after the show finished, so it goes on from 1pm to 5pm. We all had a great time, I would recommend this to anyone who loves the idea of a singalong Mamma Mia..."
183,"This is a massively overpriced event. The quality of food is incredibly poor, dishes are bland and cold and they come with a large price tag. Drinks are equally expensive.  You’d hope the performance part would make up for it... sadly not. The acts feels tired and the performers uninterested, some are downright talentless. A few men (not in the fittest condition I’ll be honest) perform forgettable routines whilst beautiful and more talented women act as a moving background most of the time.  There are dozens of cabaret performance venues around London, go to one of these instead if you want to see a truly good show, and save yourself a fortune!"
184,I only write bad reviews when something is really bad and this is one of those occasions. I had to apply one star to submit the rating but I would have put none of that had been an option.  I’m here at the London Cabaret Club for a musical themed brunch event. We are a party of seven. We had two tables allocated to us split between levels (bad planning as there are plenty of smaller groups) and now our other table has been given to another party! The staffs solution to this was to cram an extra tiny table and two chairs so we are currently crammed in a corner in a health and safety seating nightmare. We booked 2 months ago!!  I am beyond livid the so much so it’s ruined the event and I’m posting this review before the brunch has even started.  To add insult to injury the ‘bottomless’ brunch so far consists 3 Danish pastries - this is for seven already livid people AND you have to go to the bar to get the bottomless Prosecco and cocktails - the queue obscures the view of the poor souls sat around the stage.  Has his company ever hosted an event before and if they have they seriously need to re-train whoever planned the seating!  I just want to be refunded and go home to be honest. Absolutely disgusted!!
185,"I came here for a friends birthday and as all pretentious London club's do, they charged the men £25 each, whilst the ladies were admitted for free.  As it was my friend's birthday, we had an agreement where we'd be provided with a table and free bottle of champagne. We weren't even admitted into the function room where the cabarat takes place, so up until midnight, we were the only ones in the lounge. I have no idea what we paid £25 for, since there was no atmosphere what so ever. Our table was no more than a low coffee table with a couple of loungers around it.  The drinks are ridiculously overpriced. When I ordered a bottle of house wine, the bartender decided to give me a £50 bottle. When I asked for one of the cheaper bottles instead, it came to £45. Apparently 15% service is included in all drinks. Rather than telling me this politely, the bartender handed me my card back and shouted ""I don't have time for this!"".  I later ordered another bottle through a different bartender. At this point, the one who had spoken to me rudely then went over to him and whispered something in his ear. At this point I was outraged by how unprofessional the staff were. Perhaps I wasn't rich enough for their liking!  The club itself was nothing special. Most visitors were tourists or wealthy middle aged men with younger girls. In all, it wasn't a very enjoyable night."
186,"Had a wonderful evenings entertainment. The food was well prepared, though we could have done with a little more.  The ambience and atmosphere was wonderful and the artists’ performances was excellent.  A big thank you to Dean and the rest of the staff who looked after us so well and made us feel as if we were the only people in the place,  Can’t wait for next time!"
187,"This is a really fun night, and all things considered, they do a good job.  There is a lovely deco-themed lounge that opens at 6:30pm. There is a cloak room for £2 item. Drinks are on special until 8pm. (Seating for dinner isn't until 8:30ish.) Cocktail list is extensive and fun, and come in lovely cut-crystal glassware.  We did the dinner & show ticket. We were really hungry as food didnt start until 9pm. Starters were decent, but the main vegetarian course (risotto) was like a bowl of bland soupy rice. I didn't eat more than 3 bites of it. Dessert was cheesecake and good.  There are performances throughout the night, and not a bad table in the house. If you just get the ""show"" ticket, you will be on unreserved tall stools in the back, so probably better to get a reserved spot.  There was a lot of great dancing, some arial acts, and a seriously impressive magician. There were also some drunken hen parties adding to the entertainment- it was impressive how the staff kept them from disrupting things.  Afterward, there was a dj in the lounge to keep the party going.  Despite the terrible main course, I still thought it was a really fun night out."
188,"A wonderful venue with such a classy feel. Everything was perfect from the bar to the seating, the waiter, the food, and most importantly, the amazing and talented entertainment! We really enjoyed every minute!"
189,"The experience was a mix of good and very poor. I think very few of the staff are particularly experienced or professional The Dodd was very mixed, good and tasty to very dry Service very from doing their best to couldn’t care less Good show but the rest....oops"
190,We booked our company party here for the Gatsby Christmas show. There were 14 of us and we all really enjoyed the evening. The show was amazing and we felt very close to the action. All of the performers were great. The staff were also very accommodating and looked after our group throughout the show. The food was a bit disappointing as seemed rushed and wasn't great quality but we felt that the show and experience in general made up for this. We would definitely return for another show :)
191,"The show is absolutely amazing, best I’ve seen in a long time. The waiters were friendly and the food was good. If I had a complaint it’s that there was no seating left in the reception, so best arrive early if you want a seat at the bar."
192,One of the best nights out I’ve had in London for a long time! We wanted to try something new and the London cabaret club was definitely worth the extra money compared with just going out for a normal dinner. The show was amazing and the food delicious. I recommend to anyone wanting to spice up their outings!
193,"Love this place and couldn’t believe i hadn’t been sooner! The show was extraordinary and extremely entertaining with singers dancers tap Aerialists magicians etc. Opting for the Diamond Tickets we started with canapés and champagne and then had a delicious 4 course meal during the show. The cocktails were great and our waiter was very friendly and helped us have a really good time. I would definitely recommend, it’s very unique for London and we will be back in the new year!"
194,The London Cabaret Club Bloomsbury gave me a fantastic evening. I was celebrating my birthday with nine guests. From the moment I first steped into The London Cabaret Club Bloomsbury I felt the ambience and knew the place was amazing. The staff treat you as special.  The waiters were extra attentive they all were so helpful. The atmosphere was captivating and surroundings splendid.  The service was outstanding. The dinner was included so delicious very superb.
195,"£125 per head for cruise-meets-butlins ‘show’ with school dinner thrown in. Terrible service - waited hours for the awful food and dreadful wine, with no apologies. Staff so disorganised that we had to laugh! Comedy awful. Don’t go!"
196,"Horrendous in every way. Show - sexist, poorly performed, banal, cliched and unimaginative. Food was literally worse than school dinners I had in the 80s, plus it took forever. Service - beyond atrocious. Rude, grumpy, slow and quite simply inept. I honestly haven’t been treated that badly anywhere, ever. We waited 1.5 hours for the wine that was free with our meal. And all this for the astonishing price of £125! What an incredible rip off. Don’t waste your time or money in this soulless joyless hellhole."
197,"55 only for the show, unfortunately I only could book with dinner for 125 and this was not ok, time between the gigs was much to long as same as time between the courses, show was mediocre, bad choreography, bad organisation of all activities, the owner should visit the Moulin Rouge in Paris to learn how it works"
198,"Christmas party for 80. Absolutely superb evening, excellent service and sublime entertainment! Can’t recommend it enough, professional and extremely well organised."
199,The acts were brilliant and staff very pleasant and helpful. Long wait from starter to main course but had the entertainment to occupy our minds! Drinks are very dear but went to the Happy hour first!overall a very enjoyable experience.
200,"I was here on a Saturday night in July 2018. There was 4 of us, and we had booked the VIP package for 'Queen of roses'. Upon arrival, we were greeted by a host who took us to the lounge. We ordered some cocktails and canapes, which were really nice. We were then taken into the main area and seated next to the stage. The show was okay, not the best one I've seen but absolutely okay. The food was average. We didn't know that they were going to charge us for water (as we had paid for the whole package in advance), so my advise would be to ask for tap water to avoid this. The bottled water is £5/bottle. Or maybe the Cabaret Club should include this in their packages."
201,"We prebooked the VIP dinner package for the queen of roses show and weren't really sure what to expect but wow what a night, you get escorted to your private table in the 30's style lounge with live entertaining, canapés and cocktails, then escorted to your table in the ballroom for your 5 course dinner which takes place during the show, the only way to describe it is a fantastic west end show, mixed with dance, music, magic burlesque and the bizarre which because you are so close you almost feel a part of it. The cast intermingle with the auduiance and after 2 1/2 hours of pure enjoyment you then get escorted back again to your private table in the lounge for the disco and agin joined by the cast. Oh and great service thrown in. An absolute must for an adults night out"
202,"This Cabaret Club is outstanding, from the moment you arrive you are led through a beautifully decorated hallway into a gorgeous bar area and then into an amazing dining room. The stage is in the middle with tables laid out around it, rising up in tiers. The lighting and decor produce a truly cabaret atmosphere and great music was being played by a trio of lovely ladies on electric fiddles. We had the VIP treat and from the moment we arrived the staff were friendly and helpful and service was impeccable. The food was first class and the Queen of Roses show was extraordinary. The costumes and dancers were wonderful and the individual artists and acts were all very professional and entertaining producing a polished first class show. It was fast moving with difference acts changing over with seamless ease, a product of a well produced show. We were a party of 4 and would not hesitate to recommend this as one of the best nights out London has to offer. Do not miss the opportunity to go to this London Cabaret Club as its great value for money and one of the best experiences we have ever had. Well done to the organiser, you know how to give everyone a thrilling night of entertainment as well as a great dining experience."
203,"We were a party of 4 and treated ourselves to the VIP tickets. I recommend this Cabaret evening to all... we were a family party of 30 year olds to me ,mid 70s.and all enjoyed the evening immensely . The venue is excellent, the food was really good and the cabaret spectacular.The dancers , male and female were great , clearly enjoying themselves. The singers were equally good as were the musicians. In our VIP seats we were within say 2 meters of the stage ... treat yourself to being this close to the show. As well as the musicians, dancers and singers there were 5 speciality acts... an excellent magician, exciting drummers, and an equally good guitarist. My favourites were an extremely athletic young man doing amazing things on a giant hoop and a young girl aerialist . For a completely different evening out, go ! Highly recommended."
204,"I dont really write reviews but guys the waitress who serve your drink/meal will RUIN your experience. Seriously, during the show, she was literally begging for the drinks. Oh hell yeah very aggressive, and at certain point, we ended up distracted from the show. Worst experience ever. I would say dancers and the plot of the show was well organised. So I will recommend for only shows but waitress, VERY VERY DISTURBING. Don’t go for dinner here if you are not buying drinks."
205,"I attended the London Cabaret Club last weekend to see their new show Queen of Roses and recommend strongly the place.  The shows are outstanding, the staff and performers are very welcoming and here from start to the end to make you have a great time. Looking forward to the next shows.  I strongly recommend the place."
206,"Went with a bunch of mates of mine, had a splendid time. Drinks & food were good, but the shows won it for me. Some amazing acts. Planning my next visit with my other half soon, Vip tables are the best.. Great location!"
207,"I booked the Cabaret Club for their Queens of Roses show for my fiancee's birthday and had an absolutely amazing time. Having lived in London for 10 years, this was easily one of the best night outs we've ever had. The entertainment was incredible and hugely surpassed my expectations. We were well looked after and there wasn't a dull moment in the show, from pre-entertainment to the post-party. The food was great, and my fiancee was surprised with a birthday dessert treat as well. Highly recommended! A huge thanks to our waiter Jonas for some added entertainment"
208,"Was a fun night. The entertainment is mixed with talented dancers, musicians and singers. Jonas the waiter was absolutely fantastic all night."
209,"I went to the lido in Paris (topless dancers abound) with my grandparents when I was 14 and that was less awkward than this entire experience. Firstly, the show production is of panto quality. The costumes are terrible, staging awkward and if you’re in the wrong seat you pretty much just see the backs of the cast. Secondly, we ordered 2 cheese boards and it took them 2.5 hours for them to arrive at our table. And we were overcharged. I didn’t know that cutting cheese and putting crackers on a board took such finesse (!!!) THEN they had a big show of giving out free birthday puddings to everyone in the audience. Much to our surprise, our friend, whose birthday it was (which we had told all our wait staff about too) did NOT receive a cake. At this point all we could do was laugh. All of us have worked in service and would’ve been fired on the spot had this had happened on our shift. Don’t waste your time, spend the extra on a Eurostar and go to the Lido with your grandparents instead."
210,"Intriguing club, interesting and unusual acts, very well presented and tasty food! Surprising combination of charcuterie and sultanas infused in balsamic reduction,absolutely delicious!"
211,"Truly fantastic performances from every single cast member of the show, support staff also played their part in making the night memorable for our 30th anniversary.  Maybe the only negative for us, was that the venue is proving too popular & due to our table being squeezed too close to others, my wife had a drink knocked over her back from another group, but to be fair the staff were round quickly to clean up, offer to pay for dry cleaning, move us to a different table with a couple of complimentary proseccos.  All said & done, we would love to visit again to see another show."
212,"The venue is a few minutes North of Holborn tube station. There is a bar area before you move into their very luxurious ballroom with cosy seats and tables around the stage which was in the centre. For the show you have dancers, singers, acrobats, magician , live band. Drinks can be pricey so it's a kind of 'special occasion' evening. To be expected as it's a cabaret club rather than a pub. We had a good time over the hours we were here."
213,"We arrived at 18:30 to take advantage of the one hour half price drinks offer! Fantastic we thought, until we were sat there till 21:00 before we were seated. So the money we saved on the half price cocktails was soon spent having drinks while waiting to be seated. The price for a cocktails rage from £13, but the surroundings make it worth it. A modern day cabaret venue.  The show itself was visually stunning but a little confusing. this didn't matter though as all the performers clearly put 110% into the show.  The food was also very nice. Not to much that you were left feeling full.  it was a shame the drinks prices were so high as we would have stayed later for the disco part of the night, we just felt we couldn't justify the price of the drinks.  An amazing night was had by all of my group, the only thing which marked this venue down was the price of the drinks."
214,"My husband and I had a wonderful night here celebrating our wedding anniversary. The entertainment was fabulous! We didn’t eat here so cannot really comment although some people were being served their main course at 10pm and this does seem very late to be eating. The drink prices at the venue are unjustifiably astronomically extortionate, which is a downside!"
215,"Outstanding performance, amazing service and quality food, totally recommend it!!! Beautiful atmosphere...the best cabaret shoe in London"
216,Never been to a cabaret and did not know what to expect but will highly recommend anyone to go. the venue was really classy and waiting staff were very friendly. Myself and a friend booked tickets in advanced for £20 each. We were seated on the raised platform to the side and had a clear view of all the performers. The show lasted around 2 hours and there was intermissions to allow people to go for breaks.
217,"As soon as we walked in through the door we knew this was going to be a great experience. We were greeted by friendly and helpful staff and were escorted downstairs to the bar area. The atmosphere was fantastic with live music in a stunning room. As expected the drinks were very expensive, although the bar service was pretty good, even in the packed bar area. We were then escorted to our table in the main stage area to dine and enjoy the show. What a show! We weren’t sure what to expect with the title of Queen of Roses but with dancers, singers, acrobats, magician and live band the whole night was really entertaining and seamlessly produced - absolutely stunning throughout. The food was good for the price and the table service was very good, although as before, the drinks are expensive. Altogether a fantastic night and will definitely be returning later in the year for the next series of shows."
218,"A good night out, the show was very good and the venue was well presented, the hostesses were all friendly and pleasant, but the waiters service were not to stantard ,drinks are to the pricey side and the service doesnt meet the expectations for what you pay for drinks and food, but other than that the perfomers were amazing. A good night out."
219,"I went to see the Cabaret performance Queen of Hearts and I have to say, it was the most thrilling, entertaining night out of the year. Absolutely incredible evening. As well as the food, the cocktails are brought to your table too. The dancers and singers and performers are just so incredibly talented and professional, I actually went twice I loved it so much. Highly recommend."
220,"The whole night from start to finish was seemless. The service/drinks/entertainment/food - perfect way to spend the weekend. High quality, fast paced showstopping entertainment! The food was great for the price too - lots of flavour, leaving me wanting more. I will be returning on a special occasion for sure"
221,Amazing time! Wonderful evening experience mixed with some awesome performances. Particularly attentive staff so as good a service as I could ask for. Place looked classy and i will certainly be coming again.
222,"Our first visit, Fantastic night out. Amazing cocktails, fantastic food, great performers, we had such a good time. A special thanks to Johnathan who made our night very special,Thank you, you are absolutely amazing we will come back."
223,"Firstly let me say I got free tickets to the Queen of Hearts cabaret show so didn't have the £55 ticket only cost - which tbh thank the lord as I would be very cross if I had spent that for this evening. It started oddly as an evening when we were shown to the cloakroom and barked at by the attendant who seemed to think despite there being no queue and no one but us handing in coats that she had to get rid of us as fast as possible and dispense with any niceties. Then we walked to the bar along a very thin corridor that had seating alongside fake palm trees and low level glass tables - honestly its an accident waiting to happen. We then arrived into the weirdest bar I have ever seen where some tables and chairs were almost right up the bar which also had barstools at it making it nigh on impossible to get to the bar - we love a challenge so did manage to get there, where it got even weirder with the bar staff. Drinks are not cheap - cocktails around £14 so you expect not to be treated like criminals and maybe this should have indicated the type of place it was. My friend ordered 3 drinks and called over to take one away that was ready. The bar man tried to stop him as we hadn't yet paid! Yet my friend was still there ordering the other drinks - weird and rude. The bar had a big screen that was showing Eurovision - in hindsight we should have just stayed and watched that! But it did mean even more congestion around the bar. Eventually we were called into the ballroom which rather than letting us in the nearest entrance we had to go back down the weird corridor and into the ballroom. We had a reasonable sized table with lots of glasses on it - again a disaster waiting to happen and happen it did as glasses broke. The show eventually started and what can I say - it was at best amateur and akin to something you may see on a cruise ship or at Butlins. That said the highlight was the acrobatic stars Dennis and Tatiana from Russia - amazing skill and gymnastics. The theme if I can call it that was Queens through the ages and bizarrely we got to see Queen Elizabeth I stripping down to her pants and doing some odd burlesque style which was a little strange! Then onto Queen Victoria who appeared to be more joyous than most of us remember and so much so had the 4 countries of the UK dancing, we were treated to sexy morris dancers, Drummers in kilts and despite the potato famine the Irish dancing up a storm!! Long live the Queen - gawd bless ya! We finished with the present queen who was serenaded by prince Philip with some somewhat bizarre modern R&B. The good bit the host and the Russians -the bad everything else. So in summary it was funny not in a good way and we were glad we hadn't paid for tickets and would be very peeved if I had. Definitely not worth £55 you see better cabaret at any free drag show in Soho!"
224,"My husband and I attended one of the previews for their new show “Queen of Roses.” We weren’t quite sure what to expect, but were definitely impressed! The singers, dancers and costumes were incredible (especially the main blonde singer, Hannah/Anna?) and the music kept it modern and energetic. We went for the VIP 5 course menu which was tasty and included a surprise cocktail half way through. The waiting staff were all very friendly and the manager Jonathan did a great job of greeting and chatting to many guests personally. A great way to spend an evening and we’ll definitely be back in the future!"
