,opinions
152,"While staying at Park Hyatt Vendôme in Paris for a business trip and after three consecutive nights of high end dining out ( including L'Atelier de Robuchon ) I've decided to try the ""House Restaurant"" for a relaxing dinner. Well.... has been a very pleasant surprise. Everything has been just perfect: from the sitting right in front of the ""state of the art"" kitchen to the mouth watering 6 courses Set Menu. But if I do have to select only one reason to be back at Pur well.... they serve the best pigeon I ever had in my life. And believe me if I'm telling that I had a lot!"
153,"The atmosphere and layout of the restaurant is lovely, intimate and quite relaxed. Service was excellent from all staff. My first and main courses were great - first course was a delicious seafood veloute with an extremely generous garnish of white alba truffle, grilled wagyu beef main with tasty tapenades."
154,Had a wonderful dinner at Pur last night with the 6 course tasting menu for 100 Euros and the service like the rest of Park hyatt Vendome had been excellent.
155,"There are good restaurants with a rather pleasant setting. There are some excellent restaurants with a rather beautiful setting. And then, there's Pur ' - Jean-François Rouquette where each dish is an invitation to travel and happiness. Let's talk first about the very clean and classy setting of the restaurant. If you have to book, I invite you to request a table located in the middle of the central circle, as you can enjoy a beautiful view of the kitchen and a certain calm and silence. As for the dishes on offer, we chose to take the menu 'As Time Goes By...' (6 services).  The menu was more than enough food for each of us. Asides from those 6 services, we were also welcomed with some fine amuse-bouche which set the tone for the night. Our favorite dish was either the Scallops from Brittany, where I recommend to try and have a bite where you enjoy all the items from that plate together (the grilled avocado, the confited pepper and lime). Then the medallions of French Venison were cooked to perfection. You should definitely eat those rosy. And the desserts were fantastic, the Jeu de Pommes (Apples) were refreshing and tasteful, while the two-part chocolat dessert was the perfect ending to a great dinner, worthy of such a distinguished institution.  And the experience was also great all around. From the communications with the team before the dinner, to our departure from the restaurant, everything was above expectations.  And if you arrive a bit early, do not miss a chance to hit the bar and have one of their homemade, refreshing and creative cocktails.  I would definitely recommend for a date night, a family occasion or a business dinner, as it will be a memorable evening."
156,"Spectacular dining. My wife replicate the same plate 2 times. The staff, the atmosphere were incredible. The kitchen like a war machine: very well organized and very effective"
157,"We at as a couple in June.  I had hoped and expected it would be a very good experience, but it far exceeded my expectations. I have eaten in plenty of 2 and 3 Michelin starred restaurants including the Fat Duck, Le Manoir, The Dining Room at Whatley Manor but this was something extra special.  The Mushroom starter and Lamb main were beautiful and delicious.  The only slight negative was the sommelier trying to sell me £250 bottles of wine, when I was clearly not looking to spend that. Service overall was efficient.  It was a lovely evening and worth the £450 for 2.  Thank you"
158,"If you want an exceptional evening, food, staff, and atmosphere- this is your place. From the moment we entered, they asked would we prefer english, we had a night of food prepared to the highest level and every attention to detail.  We were celebrating a girlfriends 60th and it was worth every cent! The fireplaces in the lounge and the Christmas decorations only add to a perfect night. Don't miss it."
159,"Decided to go to Pur' after reading great reviews of the restaurant and I have to say it did not disappoint. Went for the ""Temps Qui Passe"" six course tasting menu with wime pairing which was really on point, especially the Dublin Bay Prawns and the Venison. From beginning to end the service was truly amazing and I would find it hard to fault it in any way, from anticipating guest needs, the timing of each course and the friendliness of each waiter and waitress, of whom were well able to communicate to us both in english and french when we wanted to practise the language! I think the restauant really does set the standard for a one star michelin and should keep going the way it is and that everyone in the service and kitchen teams should be very proud of the consistently excellent work they're putting in!"
160,"Arrived at the hotel a bit early so went to the bar for a drink (10€ for water). When the restaurant opened at 8pm we went in and were given a table right by the open kitchen which to some may have been nice but it was slightly noisy. I asked to be moved which they did without hesitation. Had the tasting menu with wine pairing which was divine! Each course was fabulous. The restaurant itself was really nicely decorated and there was a really nice ambience.  A few constructive criticisms- there was no wine pairing with the dessert courses which was disappointing. The service, although very attentive when serving and clearing the courses, was lacking somewhat when we asked for something in particular. We had to ask three times for more bread, twice for water and twice to see the menu. Granted very small issues but I would expect a restaurant of this quality to be able to cope with the basics easily.  Great experience! Highly recommended, even at an eye watering 450€."
161,"Excellent service, great wine selection, each dish just gets better and better, no pretense, good place to people watch as well. solid one star michelin restaurant. Fellow diners were wondering why certain Parisian restaurants do not have a star, and after having visited Pur', the reason(s) are evident. So good."
162,"We decided to escape for the weekend in Paris. We arrived Friday night and got a 9.30pm table. Funny how 9.30pm feels more normal in Paris than London. Nice and very romantic atmosphere. Totally attentive service. They were monitoring when you run out of bread, water, anything and just replenish. The menu was out of this world. The initial wine we asked for was not available and they came back with another one that probably even better than the one we originally chose. I will email the restaurant to get the details, we were too absorbed in the food and with each other to even remember. I can't recommend it enough. At EUR 200 per head all in (menu is EUR 145 per head anyway) it is not cheap but there are times that you deserve much finer food than what you usually get in your daily life."
163,"We had an absolutely superb meal in this spacious yet cosy restaurant where the staff are professional, warm and helpful. We ordered à la carte and had 3 courses each; the restaurant also offers an appetiser, an amuse bouche and a pre-dessert, so you end up with six courses. None of these are too large so you leave feeling satisfied not bloated. There is a good wine list of regional varieties by the glass, and bread (3 types) is topped up as needed. All the courses were delicious, the flavours nicely balanced and the textures memorable; the produce is obviously highest quality and the dishes looked enticing on the plate. Having recently tried a few 1 star restaurants around France on this trip, this is definitely a step up. A fabulous experience!"
164,"My start to my dinner at this stunning French fine dining Restaurant located in the Park Hyatt Vendome was a drink in the open air bar with a opera singer singing live about 5 metres from my table. Her voice was as beautiful as the 9 courses of food I enjoyed an hour later in one of the world's great restaurants, Pur. The amuse bouche sums up the entire meal - it was served on 3 different plates, and included tiny bursts of flavour and texture which set a startling tone to the evening. Only Michelin star chefs with decades of experience can produce such delicate and intimate combinations of taste. The menu is wide and varied, but with such an extra ordinary chef, indulging in the designation and letting him take control as a must. We enjoyed langoustine carpaccio, Challan's duck with eggplant, harissa of piquillos and raspberries, The Cocoa dessert, all combined with astonishingly beautiful flavours."
165,"We were staying at the Park Hyatt for our wedding anniversary and had booked a table for a special dinner. We went for the Trip Diary menu with matched wines. Not cheap at €275 per person but definitely a special experience.  We had a drink in the bar first as the restaurant wasn't ready for us at 8PM. We got seated just before 8:30. I guess they were trying to avoid everyone sitting down for dinner at the same time.  The service was very professional albeit a little reserved but I guess that is what they are aiming for. The food generally was excellent and the wine pairings were in the main great.  Highlights for us were the fish course with razor clams and also the lobster. The meal was completed with a pastry served with cream flavoured with white pepper - delicious but very filling. The snail starter was OK but not something I would probably try again.  The only downside to our meal was the table of three women who spent the whole evening either taking selfies, playing music on their phones or talking loudly on their phones. Shame people like this are allowed!"
166,"My husband and I had dinner here while staying at the hotel, and had an absolutely wonderful experience. Be prepared to spend a few hours enjoying a perfectly paced and intimate coursed meal here. From the dining room to the flatware to the plating to the food, you absolutely feel that you are getting a Michelin meal at Pur. The service was absolutely perfect--particularly by European standards-and the gastronomy was exceptional. This was one of the few fine dining experiences where I didn't feel that pretentiousness clouded or eclipsed the actual quality of the meal. The dishes were complex, interesting, and unique. Highlights were the duck and the langoustine off the tasting menu. The wine list is also predictably excellent. JFR actually came out and spoke with each of the tables toward the end of the evening--unfortunately I was hardly able to get more than a few words out in my terrible French, but it's clear that he's deeply invested in guests' experiences at the restaurant. One thing to note is that this is a very expensive meal, so I would take that into consideration before bringing small children or a large family. Overall, an incredible experience that we'll remember."
167,"Overall the food and the quality of the ingredients is very good, well prepared and smart presentation. But food is also about taste which, in my view for a Michelin star restaurant, it to surprise us with flavors or textures that we would not expect. The dishes, namely the starter, did not achieve this goal. Overall, liked the experience but not loved it! It's a restaurant to visit in Paris but I would not give him a ""must visit when in Paris"", which was my expectation... In my humble opinion, probably a little less pretentious approach to the food, putting more flavor, would make the experience fabulous... The place is very beautiful and elegant... Dress smart for the occasion."
168,Michelin star experience here. Had the taster menu which was supposed to be 6 courses I think but in reality ended up being about 10 courses! Spent several hours really enjoying everything. Would definitely recommend. Worth the price.
169,"We stumbled upon this restaurant only because it was the only Michelin restaurant we could find that was open on a Sunday evening in the summer. What we found was one of the best restaurants of our 10 day eating tour of France.  It is rare to find a chef who can maintain consistency of quality and innovation across a tasting menu, but Pur' pulled it off. We were delighted by every course -- and felt there was nothing derivative or tired but the food. Moreover, the wine pairing was exceptional -- we were impressed by the pairings.  I will definitely return to Pur' in the next few years. I look forward to seeing the chef's evolution. For anyone serious about food, this place is worth a visit."
170,"I made my reservation online and indicated it was a celebration. They arranged a table right beside the kitchen, we were able to interact and watch the chef while they prepare the food. NOTE: it is a table with high chairs – so for those who doesn’t enjoy fine dining with high chair, you might want to emphasis that when you make your reservation.  In general, it was a great experience with good food but I would agree with most of other comments, it is a bit overpriced but due to the location and it is inside a hotel – I think it is still acceptable. Another feeling I have got, which was mentioned in other review, a bit rush as a fine dining experience. It was not a rush from the people, I think that feeling came from …. No time in between each course which I found it fairly uncommon in French / fine dining restaurant.  My advice is: if you are going for the food and careless of the location – then I might choose another restaurant."
171,"We managed to book a table for dinner on the day. It was one of the best meals I had. Service was flawless, environment was romantic, and the food was spectacular! You can see and taste all the details of each dishes and of course the presentation was beautiful! Another Michelin star restaurant chef was dining by himself next to us and he seemed to be really impressed as well. You will not regret visiting here!"
172,"This was a wonderfully relaxing and inviting dining experience after a long day of touring. The reputation of this restaurant led to our choosing to eat here and we were not disappointed in the least- it fully lived up to its high status. Located in a posh hotel, the atmosphere is modern and sophisticated and the cushioned seating was very comfortable.The food is outstanding- flavorful, beautifully presented, and ample. It is gratifying to know that just because you are in a fancy restaurant does not mean portions will be meager- you will not go hungry here. The staff were friendly and timed everything perfectly- again the mark of an excellent dining experience where your needs are met but you are not smothered or disturbed. It was a pleasure to relax and take time to enjoy the meal and feel neither delayed nor hurried. If you like tomatoes, you will love their three variety tomato entree, but, I can't see going wrong with anything on the menu. This was a real treat and it is worth every penny."
173,"Visited the restaurant after my graduation ceremony in Paris and this was the perfect way to finish off an amazing day. Not only are the staff incredibly friendly, but they are also so attentive, yet do not over crowd you! The food was exceptional (we have the 6 course taster menu) and I would 100% recommend to anyone! Having dinned also at le Jules Verne up the Eiffel Tower, I would say this restaurant has an equal wow factor, and the ambiance is superb. Hopefully be back again soon! \"
174,"This was the second time that I had dined at Pur. The first time, in 2013 was a great experience, but the second, in 2017 was the opposite. The cuisine was still good, but not worthy, in my opinion, of a Michelin star. For 180 Euros per person, my family and I expected much more. The service was excellent on both visits, but it didn't make up for the lackluster cuisine."
175,"This restaurant is truly special. Well appointed and minimalist dining room with plenty of room between tables, leaving the entire ambiance quiet and free of distractions. A partially open kitchen lets you see those busy at preparing your dishes, but with none of the ambient noise. Tasting menu was really well designed, and the centerpiece of each dish was the highlight, complemented nicely by the various components. The plates were were presented and demonstrated creativity and interesting flavor combinations. Everything was perfectly cooked, and the wines accompanying each dish were sensitively chose and explained. Service is extremely attentive and friendly, but not overly intrusive. They are always close by, but provide space to enjoy each dish. Of course it is quite expensive, but you leave satisfied and feeling like you have had a really nice experience. Without doubt one of the top restaurants in Paris."
176,"I can't deny that I had a good dinner, but I must say, it wasn't the best or one of the best in Paris.  The service was polite but not very friendly, the quality of the dishes was good but not the best.  Search elsewhere for a better experience"
177,"We, family of 4, had a great 25th anniversary dinner on June 27th. We had a ""Menu in 8 courses"" and were all absolutely pleased with everything. The wait staffs were pleasant and helpful, and the dishes were creative and superb. The kitchen, the staff, the menu, the wine list, the bakery are all the finest. I will recommend to everyone and will definitely come back again in the near future. Thank you for wonderful dinner."
178,"So it was the Saturday and my reservation was cancelled at another reputable fine dining establishment...  NO FEAR!  My hotelier found me a spot in this restaurant he used to work in and boy was it great!!!  As you'd expect the service was incredible and the flavours amazing.  After your fine dining experience, why not settle down in the court yard and enjoy one of their finest cigars.  Incredible experience."
179,"I visit Paris annually in summer and make sure to always enjoy one dinner at Jean-Francois Rouquette's restaurant pur. Soon after my arrival I contacted the concierge to make a booking for me. At that point in time unfortunately no table was available anymore and I was offered to join the waitlist or make a booking at another restaurant. Luckily, I joined the waitlist which within 24 hours confirmed the booking. My friends and I ended up dining at the chef's table, which can be separated from the restaurant by curtains and provides a more romantic dining experience. We chose Chef Rouquette's 8 course diary tasting menu and wine pairing which was an excellent choice."
180,My friend and I read the reviews before choosing this restaurant and we were very pleased to find out the positive reviews didn't fail to disappoint. The tasting menu portions were much bigger then I expected. We were very full by the end of this dinner...and we skipped the bread. We did the wine pairing along with the tasting menu and we were very happy with the knowledge the Sommelier offered. I would recommend this restaurant to anyone who loves fine dinning and is visiting Paris.
181,"Paris is not lacking for great restaurants and since this was a vacation, there's always the fear that we might make the wrong choice. With choosing Pur' we definitely made the right choice. The restaurant itself is beautiful, but beyond that the service was very warm, welcoming and knowledgeable and the food itself was excellent. The presentations for the plates were really pretty and only outdone by how good the dished tasted."
182,My wife and I enjoyed an outstanding dinner at Pur. Our appetizers were perfectly prepared as was our main course. The many delicious small dishes also served during our meal added a special touch to our dining experience. The sommelier helped us choose a great burgundy that went perfectly with our meal. We especially appreciated the wonderful and attentive service provided by the restaurant staff.
183,"I had one of the best meals ever in Pur. I ordered the multi-course ""Carnet de voyage"" tasting menu with matching wines. It was outstanding! All dishes were delicious, beautifully presented and perfectly matched with excellent wines. The service was exceptional. Nina and Camille were very professional, kind and nice. I highly recommend this restaurant for a fine dinner in Paris."
184,Dinner with some friends which were visiting. They enjoyed it as much as we did! I had the fois gras and the lamb. Both were excellent. The place is elegant and cosy. Its a great Parisian address.
185,"Our selection of 'Pur' for our dinner on Easter Saturday, was solely based on the fact that it was the highest restaurant in the Trip Advisor listing that still had capacity to fit us in, but how glad we were that chance took us there. From start to finish the meal was a delight. We didn't select the tasting menu because neither of us are big eaters, and it seems a shame to leave food of this calibre. Instead we chose the recommendations of the day: asparagus three ways, foie gras chaud, and blue lobster. ( I gather from Wikipedia that these are extremely rare,one in two million, to my unsophisticated palate it didn't taste any different !)The asparagus was a delight, with a smooth velouté, a tangy carpaccio, and a tempura battered spear. The foie was meltingly beautiful, perfectly cooked and still warm, my only criticism is that the richness of foie really needs to be counterbalanced with something sharp, like rhubarb.And the lobster was just perfect,... and blue !! All the waiting staff were pleasant, efficient and unobtrusive, while the kitchen was a hive of activity. For a meal this exceptional you don't even look at the bill, which is probably just as well !"
186,"We opted for the 6 course tasting menu, it was amazing, ended up with 9 dishes in total. Each dish was cooked and presented to perfection. The service we received from start to finish was outstanding. It was an expensive evening but it was definitely worth every single penny, the restaurant exceeded all expectations. Would definitely recommend for a special evening."
187,"It's a travesty that Pur' has only one Michelin star. Having dined in many one, two and three star restaurants in France, Belgium, Germany and the UK the dinner we had was right up there with the best of them. We took the six course tasting menu on the advice of the maître D' who said that the eight course menu was a lot of food. It was good advice because six courses was perfect for us. Often when having a tasting menu there are one or two courses that are less enjoyable but here every one is something that I would order again.  Service was very good - friendly and not over formal.  The only very slight negative is that a glass of champagne was the thick end of 30 euro (though it was a better than normal champagne) and there are very few (if any) bottles of wine at less than 70 euro, and not a lot below 100. In any case we will return the next time we are in Paris."
188,"We opted for the 8 course Trip Diary menu, which also included amuse bouche and a small starter. To accompany the food we also had the wine pairings. The food and wine was fantastic with well-balanced tastes all the way through. Wine servings a bit on the small side, but a refilling of the Mersault helped us getting through :) First 3-4 dishes were served too fast, but we asked the waiters to slow down, and the remaining service was impeccable. In general, I like less formal restaurants, but also appreciate that this is 1 star Michelin in Paris trying to obtain the 2nd one, so formality is expected."
189,"Pur exceeded all our expectations. Impeccable service, lovely ambiance. We ordered the 8-course tasting menu with wine pairings, had champagne to start and just had an all-in-all wonderful time. Each dish was more delicious than the next. As we were celebrating my birthday, they brought me a candle with dessert and we truly could not have asked for more."
190,"Went to PUR with wife and friends for lunch. The food was great, the atmosphere excellent and service ""impeccable""! Deserts were so good, we had 2 rounds of them. Great place to chill and enjoy your meal."
191,"Worst experience I had in Paris. I booked Christmas Evening reservations online about 2 months prior. I flew in on Christmas Day from the US and was very excited about the upcoming dinner which was a surprise for my wife. Upon arrival, I was told that there were no reservations for myself and my wife, despite me showing them the confirmation email and number I had received. They responded that the online reservation system must have made an error. I was told there was no way they could seat me or otherwise help. Then, the staff basically threw us out so that they could attend to others who were also arriving for an 8p meal.  This was Christmas Night, in Paris. There were no other restaurants that could accommodate us on such late notice. We ended up not eating dinner at all.  We tried many other quality restaurants in Paris while there, including others with Michelin stars. There is a level of professionalism and service that is to be expected at such places, and Pur lacked those qualities entirely."
192,"To celebrate a career change I decided on going to PUR last Friday. I absolutely made the right choice. The staff were all so attentive and professional. Everyone was just so friendly. Now the food. I was in bliss. Each dish had its own unique flavour. After each dish I was left craving for more, and the chef more than satisfied it. The portions , the presentation, the taste. And oh, the complementary dishes in the middle of each course was just a delight. I wld definitely recommend the blue lobster and the chocolate tree for dessert. Thanks !!!"
193,"It's the morning after the night before and I'm still thinking about the amazing experience at Pur'! I'm not sure I can put down in word how excellent our visit was, but I would honestly say this was the highlight of a very touristy weekend in Paris.  From start to finish this was amazing - we both went for the 6 course taster menu which was easily 11/12 courses and I've not been so full in a restaurant of this quality before! I will say this is a comfortable level of fine dining - the menu and ingredients are not massively intricate yet the results are mind blowing.  The level of service was perfect. My wife for example could not entertain the idea of pigeon (which was beautiful!) which was substituted for beef (also spot on). At 145€ the food worked out with the various amuse-bouche etc at less than £10 per course. Wine/champagne did add a bit to the overall bill as expected in a hotel restaurant but to be honest I felt the evening was worth every penny.  The highlight would have to be the monkfish which was cooked to perfection. The chocolate experience near the end is a must for cocoa lovers! My only issue would be that with a glance at the bill at the end of the night I assumed 20% service had been added and it was only afterwards that I realised two levels of tax (for food and alcohol) had been applied, so actually left without tipping! If anyone at the restaurant reads this, apologies for not concentrating enough in French class!! I hope there is a next time when I can double tip!"
194,We had reservations for this restaurant for Christmas Eve 2016. The meal was a fixe prix which was excellent. We chose to have the meal with wine pairings. The whole experience was exceptional and exceeded our expectations. The service was also impeccable.
195,We dined at PUR for my fiancee's birthday. We had the 6 course tasting menu. Absolutely perfect from start to finish. Excellent service. There was hushed background music which accompanied the food and wine very well. *****
196,"We went here because of the good critics and we had a good diner but... For the price we paid per person including wine-pairing, we had aspected more attention from the staff. Like cleaning the table or changing the cutlery was not as we should aspect in a restaurant of this quality. The sommelier was losing interest as the evening progressed. To bad, because the food was very good."
197,The service at this restaurant was impeccable and the food was excellent. Highly recommend this restaurant for anyone in Paris looking for a great time.
198,The best restaurant I had to try in Paris and I went to a bunch of them! All top 100 rated on TripAdvisor but this one is truly superb! The deserts were excellent and every from the beginning till the end amazingly dished out and the staff is handling you with great care.
199,"We enjoyed the atmosphere, it was nice and quite. Exquisite food, impeccable service and very classy.The meal and the wine's selection was outstanding and the service and explanations on all courses were most enlightening. It was one of our highlights on our mini vacation to Paris."
200,"Given all the positive reviews, we chose this restaurant to celebrate a 50th birthday.  The decor and ambiance are nice and service is what you would expect at Michelin star restaurant : attentive and polite.  We chose the six course menu with a wine pairing. Food was good but not really exceptional. However, there were two things in particular that we both found unsatisfactory : when you choose a wine pairing for an additional 140 euros it is a bit annoying when wines are quite average and they just pour you a little drop. That's a rip off. In other words - avoid the wine pairing.  Another thing is that the menu is not very well balanced. At the end there is a whole row of desserts/sweets. We'd rather have a little bit more of the main course. You finish a meal with something sweet - not loads of it.  In total I think we spent 470 euros for two. Was it worth it? We don't think so."
201,"Party of four, we dined at the Pur' for my sisters birthday! It was a very good choice!  One of the best meals I ever had! The coordination between the open kitchen, servers and sommelier is like in a Broadway musical! And you're part of it! Perfect for an anniversary diner!  High quality food (deserves 2 stars) in a perfect setting! Feels very luxurious but in the same time very cosy! Staff knows when to be there for you and when to stay away!  Amazing!"
202,"During my stay in Paris, I wanted to have at least one fine dining experience. I chose Pur' since it was a Michelin starred restaurant and they were open on a Sunday. Many French restaurants are closed on Sundays, so I was happy to find a one that was open. You should make a reservation. If I remember correctly, I think I made mine about a month in advance. The restaurant is located in the Hyatt hotel.  The ambiance is very nice. Typical of many hotel restaurants. However, it had a more loungey, but classy, feel which I found relaxing and nice. I liked the lounge like seating as opposed to rows of tables and chairs.  Come dressed nice - you do not have to be too formal - no gowns. But dress as you would when you go to a special occasion at church or formal work function.  I had the 6 course pre-fixe with wine pairings which included:  - Monkfish, Fennel, and Sweet Potato dish - Duck Foie Gras with Green Beans, and Quinoa in a Yogurt/Horseradish Sauce - Beef with Potatoes - A few dessert dishes  The staff was very accommodating to my friends peanut allergy, so I am unsure if the selections are in line with what they actual offer on their menu. I let them know during the reservation period and when we got there, they were very attentive to ensure that they met our dietary needs. In general, the service was superb. I feel confident in saying that it was the best service I had in Paris. Very professional and polite staff.  The wine pairings were superb. Everything paired well nicely. I did not like the port with dessert. However, that is not held against the restaurant as port is considered a dessert drink. I personally just don't care for port. Especially not with dessert. Not sure where that rule was established. lol.  I was a huge fan of all the entrees. It is very difficult for me to pick a favorite. I guess I would have to say the Monkfish. However, the Duck Foie Gras and Beef were cooked perfectly. I loved the layers of flavors. They were hearty without being heavy. They were nicely presented as well. The entrees itself would give this restaurant a 5 stars.  I gave 3.5 tar because of the desserts. I did not care much for the desserts. In fact, I do not think I really remember any of them. They consisted a big portion of the meal (8 in total I think). I do think I had a dessert with brie - and I remember eating it. This says a lot because no one can get me to eat brie. I usually do not have the pallet for it (it's possible it wasn't brie). But generally, the desserts were not memorable.  As an American, and this being my first fine dining experience of this caliber, it was difficult for me to get used to the tiny food. I am big into nutrition, and technically, the food is perfect portion sizes. However, it didn't prevent me from wanting a juicy turkey burger afterwards. I did not leave full.  I stopped at the restaurant bar after dinner. They had some very unique cocktails. I ordered the ""Puki Puki"" simply because I liked the name. It was a very beautiful and tastey cocktail. Very tastey cocktail - more memorable than the dinner wine. I vote that all restaurants should offer cocktail pairings with pre-fixe dinner. That would be nice!  The 6-course pre-fixe will run you about 235 Euro - not bad considering some other fine dining resteraunts were almost double."
203,"Most of the food I tasted was good, but God, insanely overpriced! The service was weird and rushed as well. If you want to spend 400 bucks on one main course, shared starter and wine, go ahead, but not worth it!"
204,"After a dinner in Giverny at a 1 Michelin starred restaurant we dined at Pur' also a 1 starred restaurant. What a difference. The service was more polished and the servers knowledgeable about the offerings. Since it is located in the Hyatt we were staying we confirmed our reservation at check-in. We had the tasting menu and matched wines. The courses were without the complete listing of ingredients; mushrooms , duckling with eggplant, goat cheese, figs with white cheese sorbet, and a to die for desert. The wines matched with each dish were perfect. The plating were artistic without being over the top. Dinner lasted over 2.5 hours and it was a great experience."
205,My husband and I visited the restaurant for dinner and were super impressed by both the impeccable service and the excellent food. Every detail is taken care of from the moment you arrive and are offered a glass of champagne to the moment you leave and they gift you a small bag of cookies to take with you. The food is delicious and the chef came out to greet all the tables at the end of service which was a great touch. We loved it and no wonder it has a michelin star.
206,"Worth every Euro, great service and fantastic food in a very nice setting. Ideal for business dinners as well as romantic dinner for two."
207,"I have had dinner with colleagues in this charming restaurant. Foies gras and wagyiu beef: simply outstanding. Of course the price is little high, but i didn't pay!!!"
208,My husband and I are our wedding celebration dinner here and felt is was a great choice for the memories. We loved the ambience of the restaurant and the open kitchen concept. We chose the smaller tasting trip menu and were surprised at the amount of food we recieved. Every course was divine with the subtle layed flavors in them. The desserts were astounding. Would return to try other menu selection should we return to Paris. Highly recommended for a special evening or just to have really quality food.
209,"In September my wife and I dinned at the Pur'.We chose the 6-course menu.Every dish was special,of exquisite quality,imagination and presentation.Calm, relaxing ambience with low lighting and beautiful decoration.The numerous and polite staff attended us with care and promptness.However the way they served us (the continuous flow of dishes)gave us a negative feeling of hastiness and distance between the staff and us. Overall our dinner at the Pur' was worth it and I suggest visiting it."
210,"Whilst having a real air of pretentiousness, it is a really good restaurant. The tables have lots of space between and nothing is too much trouble for the attentive and friendly servers. The sommelier is really knowledgeable and try's to recommend interesting wine and does not try and recommend the most expensive. She is a real asset. It's is a fantastic experience and not as madly expensive as some top end Parisian restaurants. Highly recommended."
211,"I would just like to say what a fabulous evening we had here to celebrate my husbands 50th. Even before we arrived the staff were fabulous, making every effort to make sure his meal was memorable. We opted for the 8 course tasting menu, which is really about 12 once all the amuse bouches are counted in. Each course was stunning but the wild mushroom and bramble starter stands out for its simplicity of ingredients but amazing flavour. Apparently it was the chefs mothers recipe originally and the brambles had been foraged in the south of France by one of the kitchen team while on a recent holiday. Such commentary by the service team just added to our glorious experience. The serving staff were very helpful, attentive and at the same time unobtrusive. This was perfect as it never once felt like we were in a stuffy, overly regimented Michelin starred restaurant. I would highly recommend this restaurant and hopefully will return if ever in Paris again. We went all in and had the champagne to start the evening in style and the wine flight to compliment the food. The wine choices were perfect with the food. The bill was expensive but partly down to a v weak Pound, saying that we expected to pay what we did and never felt like we had been ripped off Indeed I would say for the quality of service and food we had it could easily have been more and we wold still have been content. Well done to the entire team x"
212,"My wife and I ate at Pur during our stay at the Park Hyatt Vendome. The service, atmosphere and food were easily worthy of its Michelin star. Our waiter and sommelier were very accommodating, and this ended up making our night. By splitting appetizers, entrees and wine, they created a virtual four course ""customized"" tasting menu with wine pairings for both of us. Overall, there's a lot of competition in the area. But, if you're staying at the hotel (already a high end experience), this is a worthwhile complement."
213,"We ate here on a recent trip to Paris and were most pleased. After a perfectly horrible meal at Jules Verne, we felt like we deserved this terrific treat. It is not inexpensive, but almost half of what we paid at the tourist ripoff Jules Verne. Staff was welcoming and warm, even to English speakers. We began with an excellent glass of Champagne from their cart of several choices. The foie gras was meltingly delicious and served with a quinoa crumb, nice change from the traditional accompaniment. The lobster was tender and fresh, and all was served with care and warmth. We will go again."
214,This restaurant is situated in Park Hyatt Vendome in Paris. Absolutely incredible food with excellent service and a true delight for anyone who appreciates gourmet food at its best! Every course was a picture on a plate and the flavours were amazing. I will definitely be back! Truly worth every penny!
215,"We visited two 3 Michelin star restaurants in Paris during our vacation and enjoyed the Chef's Table at Pur much more! Both food and experience wise. The first thing we noticed was how professional the staff at Pur was. As we got to the host we told her we have the Chef's Table and from that moment forward we were treated like royalty. There were about 5 waiters constantly at our disposal and we were escorted to our semi private section where we were seated at a large table connected to the kitchen, with curtains around us so we could still see some of the dining room yet still felt very private. We had an open space from the table directly to the kitchen and the rest was glass, the way the chef's in the kitchen orchestrated the dinner was beautiful. They were so organized, so professional, so detail oriented and so quiet it was like a perfectly in sync dance. It was so impressive to watch them do what they do best and to get to then enjoy their works of art was the best part. Every dish was amazing and my husband and I were both blown away. We didn't want the night to end but I will say we left VERY full and happy."
216,"Its hard to review this place. First - very attentive staff, if a little stiff - but, as its a top end place, no problems with that.  The food went from stunning to complete misses, not bad, but unbalanced...  Not my favorite M.S. place."
217,"We had a romantic 8 course dinner with beautiful wines. Staff was very nice and service minded, we were treated like royals.  All dishes was was amazing, and we actually ended up with around 11 courses. Everything was beautiful put together with great precision and texture.  I really recommend going all in and order the largest 8 course dinner."
218,"of course 1 star Michelin, excellent food, my preference goes to anything salty since I would rather bake and eat that fancy desserts. Beyond expectations is service, attentive, courteous, explaining ingredients and conception. The chef comes to salute his clients, and gave me tips on preparing an amuse gueule. Genial!"
219,"We celebrated our 15th wedding anniversary in Paris and decided to go to Pur as the highlight of the stay.  Reservation was done online and quickly confirmed, overall the service high class and very friendly. The style of the restaurant which is located at the Hyatt hotel close Place Vendome is modern and very stylish.  We were guided to our table and started with Champagne as aperitif while studying the menu which did not show prices in the Lady’s version – very nice. The selection in the menu was just great, we decided to go for the 6 courses with wine.  Starting with the amuse gueule over the single course to the dessert was like a surprising journey of tastes exploding in our mouth, everything of highest quality and very delicious. The wines served to the courses were great and perfectly fitted to support the test of the meals.  We eat quite often in Michelin star restaurants during our trips but never had such a great experience like in Pur – we will definitely go there next time we are in Paris."
220,"Dining at Pur' is worth every last euro (and that's quite a few euros!). We had the six-course menu, which turned out to be more around ten. Each and every dish cooked to perfection. Service was attentive, and politely friendly. The wine selection was perfect, but unnecessarily small (5-10 cl each, maybe?) Skip the champagne aperitif unless you're really keen on it."
